"id","material","name","location.city","location.city_id","location.country","location.country id","location.latitude","location.longitude","purposes.abandoned","purposes.air traffic control tower","purposes.belltower","purposes.bridge","purposes.casino","purposes.commercial","purposes.education","purposes.exhibition","purposes.government","purposes.hospital","purposes.hotel","purposes.industrial","purposes.library","purposes.multiple","purposes.museum","purposes.observation","purposes.office","purposes.other","purposes.religious","purposes.residential","purposes.retail","purposes.serviced apartments","purposes.telecommunications","statistics.floors above","statistics.height","statistics.number of purposes","statistics.rank","status.current","status.completed.is completed","status.completed.year","status.started.is started","status.started.year"
"14278","concrete","Wolf Point West Tower","Chicago","1539","US","163","41.887691497803","-87.638252258301","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","48","148.08000183105","1","744","completed","True","2016","True","2014"
"4119","concrete","THEHotel","Las Vegas","1610","US","163","36.092948913574","-115.17783355713","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","43","147.92999267578","1","745","completed","True","2003","True","2002"
"4121","concrete","Terminus 100","Atlanta","1509","US","163","33.844398498535","-84.371032714844","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","26","147.91000366211","1","746","completed","True","2007","True","0"
"9830","steel","Grant Building","Pittsburgh","1661","US","163","40.437629699707","-79.997398376465","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","40","147.83000183105","1","747","completed","True","1930","True","1927"
"9016","steel","McGraw-Hill Building","New York City","1641","US","163","40.757621765137","-73.991577148438","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","33","147.83000183105","1","748","completed","True","1931","True","1930"
"14319","concrete","99 Washington Street","New York City","1641","US","163","40.708229064941","-74.014167785645","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","50","147.7799987793","1","749","completed","True","2015","True","2011"
"13536","concrete","Regalia","Sunny Isles Beach","1686","US","163","25.956909179688","-80.119346618652","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","43","147.75","1","750","completed","True","2015","True","2011"
"12770","steel","One US Bank Plaza","St. Louis","1693","US","163","38.629970550537","-90.190902709961","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","35","147.60000610352","1","751","completed","True","1976","True","1973"
"9930","concrete","St. Regis San Francisco","San Francisco","1683","US","163","37.78636932373","-122.40151977539","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","42","147.5299987793","2","752","completed","True","2005","True","2001"
"4123","steel/concrete","Brickell World Plaza at 600 Brickell","Miami","1632","US","163","25.767559051514","-80.190826416016","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","40","147.5299987793","1","753","completed","True","2011","True","2007"
"9597","concrete","The Residences at the Ritz Carlton, Westchester - North Tower","White Plains","1723","US","163","41.033489227295","-73.767990112305","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","44","147.52000427246","1","754","completed","True","2009","True","2006"
"9598","concrete","The Residences at the Ritz Carlton, Westchester - South Tower","White Plains","1723","US","163","41.032791137695","-73.767318725586","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","44","147.52000427246","2","754","completed","True","2008","True","2005"
"4124","steel","Miami Center","Miami","1632","US","163","25.772239685059","-80.186729431152","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","34","147.52000427246","1","756","completed","True","1983","True","1981"
"9566","composite","1 Bank of America Center","Charlotte","1544","US","163","35.226509094238","-80.840797424316","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","147.52000427246","1","757","completed","True","2010","True","2007"
"18647","concrete","Trump Bay Street","Jersey City","1605","US","163","40.719898223877","-74.035499572754","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","50","147.5","1","758","under construction","True","2017","True","2014"
"10304","concrete","Portofino Tower","Miami Beach","1622","US","163","25.767730712891","-80.134941101074","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","44","147.5","1","759","completed","True","1997","True","0"
