"State","Year","Production.Coal","Consumption.Commercial.Coal","Consumption.Commercial.Distillate Fuel Oil","Consumption.Commercial.Geothermal","Consumption.Commercial.Hydropower","Consumption.Commercial.Kerosene","Consumption.Commercial.Petroleum","Consumption.Commercial.Natural Gas","Consumption.Commercial.Solar","Consumption.Commercial.Wind","Consumption.Commercial.Wood","Consumption.Electric Power.Coal","Consumption.Electric Power.Distillate Fuel Oil","Consumption.Electric Power.Natural Gas","Consumption.Electric Power.Wood","Consumption.Industrial.Coal","Consumption.Industrial.Distillate Fuel Oil","Consumption.Industrial.Geothermal","Consumption.Industrial.Hydropower","Consumption.Industrial.Kerosene","Consumption.Industrial.Petroleum","Consumption.Industrial.Natural Gas","Consumption.Industrial.Other Petroleum Products","Consumption.Industrial.Solar","Consumption.Industrial.Wind","Consumption.Industrial.Wood","Consumption.Refinery.Coal","Consumption.Refinery.Distillate Fuel Oil","Consumption.Refinery.Natural Gas","Consumption.Residential.Coal","Consumption.Residential.Distillate Fuel Oil","Consumption.Residential.Geothermal","Consumption.Residential.Kerosene","Consumption.Residential.Petroleum","Consumption.Residential.Natural Gas","Consumption.Residential.Wood","Consumption.Transportation.Coal","Consumption.Transportation.Distillate Fuel Oil","Consumption.Transportation.Petroleum","Consumption.Transportation.Natural Gas","Expenditure.Commercial.Coal","Expenditure.Commercial.Distillate Fuel Oil","Expenditure.Commercial.Kerosene","Expenditure.Commercial.Petroleum","Expenditure.Commercial.Natural Gas","Expenditure.Electric Power.Coal","Expenditure.Electric Power.Distillate Fuel Oil","Expenditure.Electric Power.Natural Gas","Expenditure.Industrial.Coal","Expenditure.Industrial.Distillate Fuel Oil","Expenditure.Industrial.Kerosene","Expenditure.Industrial.Petroleum","Expenditure.Industrial.Natural Gas","Expenditure.Industrial.Other Petroleum Products","Expenditure.Residential.Coal","Expenditure.Residential.Distillate Fuel Oil","Expenditure.Residential.Kerosene","Expenditure.Residential.Petroleum","Expenditure.Residential.Natural Gas","Expenditure.Residential.Wood","Expenditure.Transportation.Coal","Expenditure.Transportation.Distillate Fuel Oil","Expenditure.Transportation.Petroleum","Expenditure.Transportation.Natural Gas","Price.Commercial.Coal","Price.Commercial.Distillate Fuel Oil","Price.Commercial.Kerosene","Price.Commercial.Petroleum","Price.Commercial.Natural Gas","Price.Electric Power.Coal","Price.Electric Power.Distillate Fuel Oil","Price.Electric Power.Natural Gas","Price.Industrial.Coal","Price.Industrial.Distillate Fuel Oil","Price.Industrial.Kerosene","Price.Industrial.Petroleum","Price.Industrial.Natural Gas","Price.Industrial.Other Petroleum Products","Price.Transportation.Coal","Price.Transportation.Distillate Fuel Oil","Price.Transportation.Petroleum","Price.Transportation.Natural Gas"
"Arizona","1995","262514.0","96.0","2062.0","2.0","0.0","7.0","3314.0","29282.0","2.0","0.0","1126.0","329673.0","621.0","22657.0","0.0","13106.0","20892.0","227.0","0.0","3.0","49005.0","28773.0","577.0","0.0","0.0","4843.0","0.0","0.0","0.0","14.0","34.0","8.0","11.0","3371.0","27915.0","8212.0","0.0","64416.0","353483.0","19318.0","0.2","10.4","0.0","23.0","148.2","459.6","3.2","39.2","26.6","112.6","0.0","274.2","105.4","10.0","0.0","0.2","0.1","39.7","210.4","13.4","0.0","562.4","3150.7","1.0","2.03","5.06","5.05","6.94","5.06","1.39","5.1","1.73","2.03","5.39","5.26","5.59","3.67","17.29","0.0","8.73","8.91","3.63"
"Arizona","1996","228630.0","3.0","3443.0","2.0","0.0","14.0","4528.0","29280.0","2.0","0.0","1169.0","329469.0","586.0","22891.0","0.0","13367.0","23665.0","227.0","0.0","9.0","47620.0","27310.0","1031.0","0.0","0.0","2786.0","0.0","0.0","0.0","0.0","56.0","9.0","16.0","2759.0","27990.0","8528.0","0.0","73439.0","376312.0","17794.0","0.0","20.7","0.1","32.5","145.5","475.8","3.2","68.3","26.5","150.1","0.1","303.5","102.5","13.5","0.0","0.4","0.1","35.7","208.4","15.9","0.0","709.0","3685.7","1.2","1.98","6.0","5.27","7.18","4.97","1.44","5.39","2.98","1.98","6.34","6.01","6.37","3.76","13.11","0.0","9.65","9.79","3.41"
"Arizona","1997","256500.0","3.0","3810.0","2.0","0.0","22.0","4803.0","30819.0","2.0","0.0","1619.0","356152.0","641.0","27060.0","0.0","13716.0","24615.0","227.0","0.0","12.0","48819.0","28550.0","1032.0","1.0","0.0","2968.0","0.0","0.0","0.0","0.0","42.0","9.0","13.0","2521.0","31765.0","9692.0","0.0","75132.0","375210.0","19395.0","0.0","20.6","0.1","31.7","160.0","507.4","3.4","79.7","27.3","141.2","0.1","290.2","100.3","13.2","0.0","0.3","0.1","36.9","243.2","18.0","0.0","705.6","3652.6","1.3","1.99","5.4","4.9","6.6","5.19","1.42","5.32","2.94","1.99","5.74","6.01","5.94","3.52","12.76","0.0","9.39","9.73","3.41"
"Arizona","1998","247729.0","7.0","6527.0","2.0","0.0","8.0","7846.0","32318.0","3.0","0.0","1414.0","373335.0","679.0","42865.0","0.0","13427.0","21065.0","227.0","0.0","38.0","53401.0","28673.0","1236.0","1.0","0.0","527.0","0.0","0.0","0.0","1.0","26.0","9.0","15.0","3564.0","36702.0","8613.0","0.0","80331.0","404073.0","20528.0","0.0","26.9","0.1","40.0","190.7","496.9","2.9","102.5","27.0","89.9","0.2","257.6","91.8","11.6","0.0","0.2","0.1","44.4","306.9","13.8","0.0","684.4","3330.4","2.7","2.01","4.12","6.57","5.09","5.9","1.33","4.29","2.39","2.01","4.27","4.16","4.82","3.21","9.37","0.0","8.52","8.24","4.39"
"Arizona","1999","258148.0","1.0","5499.0","44.0","0.0","27.0","7270.0","31801.0","3.0","0.0","1487.0","390094.0","438.0","55399.0","0.0","13167.0","24191.0","228.0","0.0","12.0","54805.0","27498.0","1281.0","1.0","0.0","545.0","0.0","0.0","0.0","0.0","21.0","14.0","11.0","4907.0","33466.0","8840.0","0.0","87212.0","428318.0","19606.0","0.0","29.7","0.2","47.8","193.1","517.5","2.1","146.4","27.3","127.6","0.1","281.7","92.4","13.2","0.0","0.2","0.1","58.6","300.7","14.6","0.0","792.3","3837.5","3.8","2.07","5.4","6.52","6.58","6.07","1.33","4.8","2.64","2.07","5.27","4.34","5.14","3.37","10.3","0.0","9.08","8.96","5.2"
"Arizona","2000","286772.0","1.0","5047.0","44.0","0.0","15.0","6620.0","32461.0","4.0","0.0","1592.0","416851.0","2075.0","97449.0","0.0","15958.0","24566.0","228.0","0.0","8.0","52614.0","21470.0","1139.0","1.0","0.0","526.0","0.0","0.0","0.0","0.0","23.0","14.0","8.0","4313.0","35089.0","9520.0","0.0","84223.0","438238.0","21667.0","0.0","39.4","0.1","59.7","215.0","516.1","17.8","465.7","30.0","192.1","0.1","346.7","101.6","14.4","0.0","0.2","0.1","64.4","327.6","23.6","0.0","976.4","5016.2","4.6","1.88","7.8","9.66","9.02","6.62","1.24","8.6","4.78","1.88","7.82","8.27","6.59","4.74","12.61","0.0","11.59","11.45","5.77"
"Arizona","2001","293303.0","11.0","4456.0","44.0","0.0","18.0","5974.0","31315.0","4.0","0.0","1000.0","409293.0","2531.0","132001.0","341.0","14718.0","25242.0","228.0","0.0","8.0","50118.0","21401.0","525.0","1.0","0.0","1114.0","0.0","0.0","0.0","1.0","38.0","15.0","5.0","4088.0","36475.0","5681.0","0.0","93368.0","451938.0","23232.0","0.0","30.6","0.2","51.7","244.6","511.5","20.5","607.7","28.0","175.8","0.1","348.1","132.3","7.6","0.0","0.4","0.0","71.4","381.0","13.4","0.0","989.0","4868.9","6.3","1.9","6.87","8.84","8.65","7.81","1.25","8.11","4.6","1.9","6.97","6.92","6.94","6.19","14.54","0.0","10.59","10.77","6.72"
"Arizona","2002","280064.0","13.0","4841.0","50.0","0.0","10.0","6374.0","32258.0","5.0","0.0","1024.0","392476.0","583.0","148020.0","381.0","13988.0","21822.0","228.0","0.0","3.0","52512.0","17513.0","551.0","1.0","0.0","699.0","0.0","0.0","0.0","2.0","55.0","16.0","3.0","4168.0","35921.0","5766.0","0.0","88663.0","463685.0","21535.0","0.0","31.1","0.1","49.0","267.0","489.3","3.9","473.8","26.8","146.2","0.0","334.3","111.3","7.0","0.0","0.5","0.0","65.8","426.8","12.4","0.0","893.3","4644.2","6.9","1.92","6.42","9.05","7.69","8.28","1.25","6.74","3.2","1.92","6.7","6.51","6.37","6.38","12.68","0.0","10.07","10.02","6.92"
"Arizona","2003","262251.0","13.0","2857.0","54.0","0.0","7.0","4454.0","32702.0","6.0","0.0","1066.0","391273.0","556.0","171564.0","327.0","15249.0","17730.0","162.0","0.0","5.0","49389.0","15489.0","492.0","1.0","0.0","714.0","0.0","0.0","0.0","2.0","55.0","19.0","13.0","3339.0","36265.0","6070.0","0.0","100509.0","480440.0","19629.0","0.0","22.2","0.1","42.8","253.2","492.7","4.3","877.9","28.5","143.0","0.0","375.9","99.9","6.6","0.0","0.6","0.1","55.9","405.0","15.6","0.0","1170.1","5930.3","6.8","1.87","7.77","8.96","9.6","7.74","1.26","7.73","5.12","1.87","8.06","8.11","7.61","6.46","13.38","0.0","11.64","12.34","5.58"
"Arizona","2004","278231.0","16.0","2014.0","54.0","0.0","12.0","3301.0","33730.0","7.0","0.0","1042.0","409201.0","484.0","245082.0","361.0","16194.0","18275.0","181.0","0.0","16.0","60012.0","21095.0","420.0","2.0","0.0","757.0","0.0","0.0","0.0","2.0","29.0","20.0","6.0","2875.0","38864.0","6222.0","0.0","110159.0","492705.0","17494.0","0.0","21.6","0.1","40.6","285.2","524.5","4.3","1403.5","30.8","202.7","0.2","522.0","143.1","6.6","0.0","0.4","0.1","53.5","464.6","18.2","0.0","1570.7","7292.5","8.9","1.9","10.74","11.43","12.31","8.45","1.28","8.85","5.73","1.9","11.09","10.69","8.7","6.79","15.6","0.0","14.26","14.8","6.46"
"Arizona","2005","263426.0","24.0","2751.0","56.0","0.0","9.0","3848.0","32632.0","11.0","0.0","1339.0","412493.0","453.0","222772.0","644.0","15926.0","28628.0","205.0","0.0","19.0","67522.0","17395.0","447.0","2.0","0.0","765.0","0.0","0.0","0.0","2.0","19.0","23.0","23.0","3001.0","36602.0","8341.0","0.0","119013.0","512774.0","19900.0","0.1","40.2","0.1","59.7","314.1","575.7","6.4","1792.1","34.7","435.4","0.2","758.0","144.8","8.0","0.0","0.3","0.3","63.6","484.3","32.3","0.0","2192.9","9349.2","14.9","2.18","14.62","13.55","15.52","9.63","1.4","14.03","8.04","2.18","15.21","12.89","11.23","8.34","18.01","0.0","18.43","18.23","7.73"
"Arizona","2006","179356.0","14.0","2661.0","52.0","0.0","13.0","3691.0","33408.0","23.0","0.0","1242.0","415655.0","762.0","253243.0","524.0","16315.0","26359.0","209.0","0.0","28.0","63455.0","18816.0","885.0","2.0","0.0","648.0","0.0","0.0","0.0","1.0","20.0","26.0","9.0","3240.0","36732.0","7397.0","0.0","125945.0","526117.0","23030.0","0.0","44.9","0.3","65.8","397.1","591.1","12.4","1608.0","35.7","451.5","0.5","828.1","182.6","19.2","0.0","0.4","0.2","80.2","588.4","33.0","0.0","2509.8","10597.8","19.5","2.19","16.88","21.79","17.83","11.89","1.42","16.31","6.35","2.19","17.13","18.82","13.05","9.72","21.68","0.0","19.93","20.14","9.63"
"Arizona","2007","173934.0","13.0","3705.0","48.0","0.0","13.0","4763.0","33533.0","33.0","0.0","1319.0","423202.0","490.0","286297.0","214.0","15308.0","24870.0","224.0","0.0","7.0","61229.0","19872.0","902.0","3.0","0.0","671.0","0.0","0.0","0.0","1.0","13.0","30.0","2.0","3023.0","39305.0","8176.0","0.0","123215.0","518230.0","22983.0","0.0","66.8","0.3","90.1","419.8","663.3","8.2","1916.3","42.2","448.0","0.2","843.8","203.0","21.6","0.0","0.3","0.1","83.4","659.5","40.3","0.0","2539.6","11139.6","18.9","2.76","18.04","23.88","18.92","12.52","1.57","16.71","6.69","2.76","18.01","21.09","13.78","10.23","23.91","0.0","20.61","21.5","9.17"
"Arizona","2008","173998.0","0.0","7086.0","40.0","0.0","2.0","8961.0","33368.0","87.0","0.0","1392.0","445798.0","512.0","291571.0","1700.0","12929.0","34931.0","290.0","0.0","2.0","67227.0","20734.0","939.0","8.0","0.0","644.0","0.0","0.0","0.0","0.0","12.0","35.0","1.0","5185.0","39461.0","9149.0","0.0","107936.0","480019.0","24832.0","0.0","170.6","0.1","218.5","423.0","771.8","10.5","2440.8","36.2","843.5","0.1","1263.4","211.3","27.5","0.0","0.3","0.0","168.2","676.8","55.5","0.0","2844.2","12359.1","21.9","0.0","24.08","29.61","24.39","12.68","1.73","20.5","8.37","2.8","24.15","26.73","18.79","10.2","29.33","0.0","26.35","25.75","10.72"
"Arizona","2009","160706.0","0.0","5016.0","42.0","0.0","3.0","6420.0","32785.0","174.0","0.0","405.0","404530.0","599.0","267698.0","1745.0","8730.0","26620.0","244.0","0.0","3.0","53743.0","18293.0","637.0","17.0","0.0","564.0","0.0","0.0","0.0","0.0","19.0","44.0","2.0","4900.0","35367.0","2866.0","0.0","106231.0","452920.0","23361.0","0.0","72.4","0.1","99.4","391.2","731.8","8.8","1089.5","22.7","384.8","0.1","813.2","147.0","13.0","0.0","0.3","0.0","139.6","613.0","13.1","0.0","1787.9","8179.5","31.4","0.0","14.43","24.71","15.48","11.93","1.81","14.73","4.07","2.6","14.46","17.29","15.13","8.04","20.42","0.0","16.83","18.06","14.69"
"Arizona","2010","167930.0","0.0","6928.0","42.0","0.0","4.0","8857.0","32479.0","592.0","0.0","400.0","447137.0","678.0","227944.0","2034.0","10772.0","28868.0","249.0","0.0","1.0","57539.0","19586.0","550.0","69.0","0.0","961.0","0.0","0.0","0.0","0.0","16.0","48.0","0.0","4590.0","38445.0","3074.0","0.0","107630.0","492748.0","17754.0","0.0","128.7","0.1","170.5","342.5","799.7","12.4","1086.2","29.4","540.8","0.0","1061.3","145.1","14.7","0.0","0.4","0.0","143.3","600.1","16.5","0.0","2242.6","10625.7","24.9","0.0","18.57","26.65","19.25","10.54","1.79","18.23","4.77","2.73","18.73","21.68","18.45","7.42","26.64","0.0","20.84","21.56","12.15"
"Arizona","2011","174841.0","0.0","6727.0","50.0","0.0","3.0","8816.0","33057.0","2164.0","0.0","385.0","449888.0","556.0","183896.0","2374.0","10021.0","32953.0","249.0","0.0","1.0","62265.0","22024.0","520.0","298.0","0.0","226.0","0.0","0.0","0.0","0.0","18.0","46.0","0.0","5324.0","39094.0","2981.0","0.0","110575.0","492260.0","15063.0","0.0","169.2","0.1","224.7","326.0","889.7","12.9","1015.8","27.5","825.7","0.0","1439.7","149.0","17.0","0.0","0.5","0.0","178.7","580.4","19.3","0.0","2924.0","13284.0","13.2","0.0","25.15","32.11","25.48","9.86","1.98","23.18","5.52","2.75","25.06","29.01","23.12","6.77","32.69","0.0","26.44","26.99","7.63"
"Arizona","2012","161374.0","0.0","6606.0","48.0","0.0","1.0","8508.0","32179.0","3161.0","0.0","337.0","411861.0","437.0","233668.0","2794.0","8709.0","32660.0","247.0","0.0","0.0","59569.0","23135.0","463.0","489.0","0.0","226.0","0.0","0.0","0.0","0.0","22.0","50.0","0.0","3141.0","35693.0","2491.0","0.0","105909.0","482693.0","14369.0","0.0","171.1","0.0","213.1","294.8","852.5","10.2","803.1","27.3","853.5","0.0","1437.6","131.0","15.2","0.0","0.7","0.0","96.9","550.8","17.9","0.0","2937.7","13623.3","22.5","0.0","25.9","33.65","25.05","9.16","2.07","23.41","3.44","3.14","26.13","29.94","24.13","5.66","32.75","0.0","27.74","28.22","12.92"
"Arizona","2013","163691.0","0.0","5861.0","48.0","0.0","1.0","7974.0","33749.0","4078.0","0.0","391.0","450547.0","465.0","228437.0","2455.0","4318.0","33027.0","247.0","0.0","1.0","58817.0","22736.0","1135.0","659.0","0.0","226.0","0.0","0.0","0.0","0.0","12.0","50.0","0.0","3979.0","40729.0","3251.0","0.0","106405.0","490533.0","14724.0","0.0","146.8","0.0","194.2","288.1","934.4","11.3","1025.7","12.4","839.0","0.0","1393.5","139.3","35.5","0.0","0.3","0.0","121.0","552.5","22.9","0.0","2865.3","13363.0","20.5","0.0","25.04","33.08","24.36","8.54","2.07","24.29","4.49","2.87","25.4","29.03","23.69","6.13","31.28","0.0","26.93","27.24","11.57"
"Arizona","2014","173337.0","0.0","5910.0","48.0","0.0","1.0","7877.0","31439.0","4812.0","0.0","407.0","442660.0","624.0","211640.0","3604.0","5189.0","29975.0","247.0","0.0","1.0","55492.0","23225.0","1179.0","793.0","0.0","238.0","0.0","0.0","0.0","0.0","12.0","50.0","0.0","4097.0","33442.0","3290.0","0.0","106337.0","495510.0","16170.0","0.0","139.0","0.0","181.2","314.9","929.3","14.1","1090.2","15.3","717.9","0.0","1265.5","169.1","35.2","0.0","0.3","0.0","145.4","557.2","22.6","0.0","2780.3","13039.8","26.0","0.0","23.52","32.78","23.0","10.02","2.1","22.6","5.15","2.94","23.95","27.03","22.81","7.28","29.9","0.0","26.15","26.32","11.54"
"Arizona","2015","146450.0","0.0","6277.0","48.0","0.0","1.0","16963.0","31891.0","4886.0","0.0","573.0","380388.0","532.0","257855.0","3908.0","5434.0","25462.0","247.0","0.0","0.0","55808.0","21312.0","1115.0","1369.0","0.0","238.0","0.0","0.0","0.0","0.0","6.0","50.0","0.0","3514.0","36047.0","3915.0","0.0","109443.0","502901.0","18208.0","0.0","93.3","0.0","315.9","321.5","786.0","7.3","851.9","15.9","382.7","0.0","927.7","138.3","23.7","0.0","0.1","0.0","94.6","588.2","18.6","0.0","2049.1","10232.8","21.1","0.0","14.86","16.91","18.62","10.08","2.07","13.67","3.3","2.93","15.03","16.27","16.62","6.49","21.27","0.0","18.72","20.35","9.16"
"Arizona","2016","116678.0","0.0","5001.0","48.0","0.0","1.0","16466.0","35423.0","4552.0","0.0","574.0","319810.0","562.0","264473.0","3870.0","4068.0","30543.0","247.0","0.0","1.0","62432.0","20589.0","1082.0","1573.0","0.0","238.0","0.0","0.0","0.0","0.0","6.0","50.0","0.0","4021.0","36579.0","3240.0","0.0","112704.0","518847.0","16851.0","0.0","62.8","0.0","269.8","300.3","681.1","6.4","839.3","11.7","396.2","0.0","871.1","114.4","20.8","0.0","0.1","0.0","103.5","536.6","13.1","0.0","1869.0","9217.2","18.8","0.0","12.56","13.48","16.38","8.48","2.13","11.31","3.17","2.87","12.97","12.97","13.95","5.56","19.18","0.0","16.58","17.76","7.29"
"Arizona","2017","134024.0","0.0","5026.0","48.0","0.0","1.0","16626.0","32649.0","6070.0","0.0","564.0","329229.0","615.0","232643.0","3078.0","5283.0","33141.0","247.0","0.0","0.0","64061.0","20140.0","2324.0","153.0","0.0","1299.0","0.0","0.0","0.0","0.0","7.0","50.0","0.0","3942.0","34332.0","3074.0","0.0","113087.0","524162.0","14865.0","0.0","75.5","0.0","314.3","280.0","734.9","8.5","839.8","15.1","512.1","0.0","1021.6","124.5","47.5","0.0","0.1","0.0","117.5","517.9","13.9","0.0","2179.2","10491.0","17.0","0.0","15.02","16.86","18.9","8.58","2.23","13.89","3.61","2.86","15.45","16.22","15.95","6.19","20.43","0.0","19.27","20.01","10.37"
"Arizona","2018","140759.0","0.0","4533.0","48.0","0.0","0.0","16218.0","33073.0","6769.0","0.0","650.0","324958.0","546.0","296459.0","3499.0","6534.0","27827.0","247.0","0.0","0.0","59369.0","19932.0","2213.0","218.0","0.0","1285.0","0.0","0.0","0.0","0.0","5.0","50.0","0.0","4991.0","36517.0","4330.0","0.0","119914.0","534464.0","14549.0","0.0","84.1","0.0","356.7","276.4","790.4","9.4","876.7","18.8","520.8","0.0","1119.7","114.6","51.8","0.0","0.1","0.0","154.5","539.2","21.7","0.0","2734.7","12480.6","17.3","0.0","18.56","24.35","21.99","8.36","2.43","17.24","2.96","2.88","18.72","20.26","18.86","5.75","23.4","0.0","22.81","23.35","10.07"
"Arizona","2019","82222.0","0.0","3941.0","48.0","0.0","0.0","16716.0","35780.0","6909.0","0.0","790.0","251170.0","717.0","367765.0","3802.0","6557.0","29944.0","247.0","0.0","1.0","63270.0","19216.0","2189.0","123.0","0.0","1285.0","0.0","0.0","0.0","0.0","2.0","50.0","2.0","5549.0","43411.0","5459.0","0.0","126670.0","546001.0","17516.0","0.0","70.3","0.0","358.8","252.9","642.5","12.1","787.5","20.2","526.0","0.0","1171.3","76.7","48.5","0.0","0.0","0.1","151.1","567.7","26.3","0.0","2784.6","12672.8","13.9","0.0","17.84","22.74","21.47","7.07","2.56","16.89","2.14","3.09","17.57","18.91","18.51","3.99","22.17","0.0","21.98","23.21","8.56"
"California","1960","0.0","64.0","3710.0","0.0","0.0","259.0","61539.0","112672.0","0.0","0.0","479.0","0.0","700.0","334297.0","5.0","35160.0","58992.0","0.0","1.0","5423.0","396500.0","466332.0","113165.0","0.0","0.0","56347.0","0.0","0.0","0.0","92.0","2825.0","0.0","84.0","15593.0","377572.0","25267.0","587.0","89200.0","1212128.0","10953.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"California","1961","0.0","55.0","3402.0","0.0","0.0","875.0","61796.0","116721.0","0.0","0.0","465.0","0.0","678.0","410443.0","0.0","58714.0","61992.0","0.0","1.0","4981.0","389529.0","472141.0","109958.0","0.0","0.0","58583.0","0.0","0.0","0.0","79.0","2591.0","0.0","284.0","15716.0","388749.0","24458.0","258.0","92174.0","1279581.0","12120.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"California","1962","0.0","57.0","3055.0","0.0","0.0","620.0","57118.0","128672.0","0.0","0.0","446.0","0.0","500.0","410638.0","245.0","39389.0","60572.0","0.0","6.0","4824.0","397657.0","497738.0","113285.0","0.0","0.0","62711.0","0.0","0.0","0.0","82.0","2326.0","0.0","202.0","17193.0","430026.0","23495.0","153.0","107487.0","1299538.0","16349.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"California","1963","0.0","36.0","2908.0","0.0","0.0","414.0","55828.0","134124.0","0.0","0.0","434.0","0.0","458.0","460019.0","0.0","45876.0","64793.0","0.0","1.0","4473.0","403978.0","569800.0","115957.0","0.0","0.0","69660.0","0.0","0.0","0.0","50.0","2214.0","0.0","135.0","18246.0","444928.0","22928.0","166.0","117241.0","1338825.0","14498.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"California","1964","0.0","68.0","3499.0","0.0","0.0","436.0","57027.0","152042.0","0.0","0.0","433.0","0.0","502.0","555604.0","204.0","53370.0","76930.0","0.0","1.0","5042.0","440180.0","592088.0","132245.0","0.0","0.0","74975.0","0.0","0.0","0.0","94.0","2665.0","0.0","142.0","19425.0","499736.0","22824.0","191.0","121027.0","1402509.0","17770.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"California","1965","0.0","111.0","3264.0","0.0","0.0","537.0","55577.0","175470.0","0.0","0.0","410.0","0.0","486.0","528668.0","672.0","63237.0","75736.0","0.0","0.0","3923.0","435947.0","567432.0","138102.0","0.0","0.0","74751.0","0.0","0.0","0.0","147.0","2486.0","0.0","175.0","19768.0","524855.0","21655.0","199.0","122513.0","1473738.0","16789.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"California","1966","0.0","137.0","3460.0","0.0","0.0","507.0","61118.0","183263.0","0.0","0.0","401.0","0.0","565.0","639628.0","1010.0","51052.0","83086.0","0.0","0.0","4240.0","460907.0","595393.0","141289.0","0.0","0.0","78088.0","0.0","0.0","0.0","181.0","2635.0","0.0","165.0","15975.0","531915.0","21173.0","145.0","129024.0","1559720.0","32107.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"California","1967","0.0","128.0","3549.0","0.0","0.0","1040.0","55925.0","197923.0","0.0","0.0","427.0","0.0","529.0","621709.0","803.0","53530.0","80853.0","0.0","0.0","3126.0","429304.0","649647.0","136526.0","0.0","0.0","78398.0","0.0","0.0","0.0","169.0","2703.0","0.0","338.0","18613.0","559715.0","22257.0","122.0","134232.0","1633785.0","19740.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"California","1968","0.0","98.0","3390.0","0.0","0.0","1892.0","60650.0","203006.0","0.0","0.0","432.0","0.0","554.0","731533.0","690.0","56671.0","63012.0","0.0","0.0","890.0","444318.0","681344.0","148136.0","0.0","0.0","86550.0","0.0","0.0","0.0","124.0","2582.0","0.0","615.0","18836.0","553353.0","22601.0","117.0","155257.0","1760436.0","18023.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"California","1969","0.0","993.0","3559.0","0.0","0.0","2524.0","58287.0","221134.0","0.0","0.0","446.0","0.0","576.0","630224.0","447.0","57683.0","50064.0","0.0","0.0","1242.0","444192.0","719151.0","163448.0","0.0","0.0","91831.0","0.0","0.0","0.0","1264.0","2710.0","0.0","821.0","20625.0","600914.0","23530.0","91.0","169639.0","1810586.0","18461.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
