"data.date","data.owned or leased","data.parking spaces","data.status","data.type","location.congressional district","location.id","location.region id","data.disabilities.ADA Accessible","data.disabilities.ansi usable","location.address.city","location.address.county","location.address.line 1","location.address.state","location.address.zip"
"0","LEASED","16","ACTIVE","BUILDING","6","NJ4614","2","Yes","3468","ISELIN","MIDDLESEX COUNTY","555 ROUTE ONE SOUTH","NJ","88303179"
"0","LEASED","66","ACTIVE","BUILDING","11","NJ4615","2","Yes","21108","MORRISTOWN","MORRIS COUNTY","72 Headquarters Plz","NJ","79603978"
"0","LEASED","0","ACTIVE","BUILDING","10","NJ4619","2","Yes","5799","NEWARK","ESSEX COUNTY","Newark Liberty Int'l Airport","NJ","7114"
"0","LEASED","10","ACTIVE","BUILDING","11","NJ4620","2","Yes","15435","MORRISTOWN","MORRIS COUNTY","50 Airport Rd","NJ","79604653"
"0","LEASED","60","ACTIVE","BUILDING","4","NJ4621","2","Yes","10871","NEPTUNE","MONMOUTH COUNTY","3310 RT-66","NJ","77532706"
"0","LEASED","0","ACTIVE","BUILDING","8","NJ4622","2","Yes","8386","HOBOKEN","HUDSON COUNTY","79 Hudson St","NJ","70305638"
"0","LEASED","10","ACTIVE","BUILDING","11","NJ4624","2","Yes","12366","FAIRFIELD","ESSEX COUNTY","27 Wright Way","NJ","7004"
"1975.4.10","LEASED","71","ACTIVE","BUILDING","5","NJ4626","2","Yes","19633","HACKENSACK","BERGEN COUNTY","401 Hackensack Ave","NJ","7601"
"0","LEASED","25","ACTIVE","BUILDING","8","NJ4627","2","Yes","14578","JERSEY CITY","HUDSON COUNTY","111 TOWN SQUARE PL","NJ","73101755"
"0","LEASED","48","ACTIVE","BUILDING","4","NJ4628","2","Yes","11774","MIDDLETOWN","MONMOUTH COUNTY","331 NEWMAN SPRINGS ROAD","NJ","77015688"
"0","LEASED","45","ACTIVE","STRUCTURE","8","NJ4632","2","Yes","0","NEWARK","ESSEX COUNTY","296-320 MULBERRY STREET","NJ","71023525"
"1977.4.15","LEASED","0","ACTIVE","STRUCTURE","10","NJ4634","2","Yes","0","WEST ORANGE","ESSEX COUNTY","EAGLE ROCK RESERVATION","NJ","70529994"
"2009.6.12","LEASED","48","ACTIVE","BUILDING","6","NJ4635","2","Yes","11391","NEW BRUNSWICK","MIDDLESEX COUNTY","506 JERSEY AVENUE","NJ","89013541"
"1930.3.1","LEASED","0","ACTIVE","BUILDING","8","NJ4637","2","Yes","12837","NEWARK","ESSEX COUNTY","1002 Broad St","NJ","71022503"
"2009.7.1","LEASED","71","ACTIVE","BUILDING","10","NJ4638","2","Yes","16745","UNION","UNION COUNTY","855 LEHIGH AVE","NJ","70837631"
"1972.1.1","LEASED","127","ACTIVE","BUILDING","11","NJ4639","2","Yes","26148","WEST PATERSON","PASSAIC COUNTY","1 GARRET MOUNTAIN PLZ","NJ","74243320"
"1975.2.15","LEASED","0","ACTIVE","STRUCTURE","10","NJ4646","2","Yes","0","NEWARK","ESSEX COUNTY","238-242 HALSEY STREET","NJ","71029713"
"1980.1.15","LEASED","20","ACTIVE","BUILDING","10","NJ4653","2","Yes","18612","LINDEN","UNION COUNTY","2501-2515 THOMAS STREET","NJ","70361302"
"1990.1.1","LEASED","64","ACTIVE","STRUCTURE","8","NJ4655","2","Will Conform","0","NEWARK","ESSEX COUNTY","23 ORCHARD and 15 BEECH STREET","NJ","71023511"
"0","LEASED","2","ACTIVE","BUILDING","10","NJ4659","2","Yes","36067","JERSEY CITY","HUDSON COUNTY","325 W Side Ave","NJ","73050000"
"2006.1.1","LEASED","0","ACTIVE","BUILDING","12","NJ4660","2","Yes","254108","DAYTON","MIDDLESEX COUNTY","111 HERROD BLVD","NJ","88101529"
"2010.6.1","LEASED","49","ACTIVE","BUILDING","12","NJ4663","2","Yes","12395","EAST BRUNSWICK","MIDDLESEX COUNTY","629 CRANBURY RD","NJ","88164030"
"2009.1.1","LEASED","0","ACTIVE","BUILDING","6","NJ4664","2","Yes","6990","ISELIN","MIDDLESEX COUNTY","101 WOOD AVE S","NJ","88302703"
"1983.1.15","LEASED","165","ACTIVE","BUILDING","9","NJ4666","2","No","31567","FORT LEE","BERGEN COUNTY","2 Executive Dr","NJ","70243303"
"0","LEASED","7","ACTIVE","BUILDING","6","NJ4667","2","Yes","3541","EDISON","MIDDLESEX COUNTY","110 Fieldcrest Ave","NJ","88373631"
"0","LEASED","12","ACTIVE","BUILDING","10","NJ4668","2","Yes","2761","NEWARK","ESSEX COUNTY","339 Brewster Rd","NJ","7114"
"1969.1.1","LEASED","30","ACTIVE","BUILDING","10","NJ4669","2","Yes","9590","EAST ORANGE","ESSEX COUNTY","7 GLENWOOD AVE","NJ","70171055"
"0","LEASED","45","ACTIVE","BUILDING","10","NJ4670","2","Will Conform","25990","LINDEN","UNION COUNTY","1500 Lower Rd","NJ","7036"
"2007.6.1","LEASED","0","ACTIVE","BUILDING","4","NJ4675","2","Will Conform","1537","WALL TOWNSHIP","MONMOUTH COUNTY","3350 Highway 138","NJ","7719"
"0","LEASED","6","ACTIVE","BUILDING","11","NJ4676","2","Yes","5536","PARSIPPANY","MORRIS COUNTY","6 Upper Pond Rd","NJ","70541070"
"0","LEASED","0","ACTIVE","BUILDING","4","NJ4678","2","Yes","0","WALL TOWNSHIP","MONMOUTH COUNTY","1599 State Route 34","NJ","7727"
"1985.1.1","LEASED","12","ACTIVE","BUILDING","12","NJ4679","2","Yes","3213","PRINCETON MEADOWS","MIDDLESEX COUNTY","5 Independence Way","NJ","85406644"
"0","LEASED","2","ACTIVE","BUILDING","8","NJ4680","2","Yes","6058","ELIZABETH","UNION COUNTY","208 Commerce Pl","NJ","72012320"
"2001.10.1","LEASED","369","ACTIVE","BUILDING","4","NJ4682","2","Will Conform","48839","EATONTOWN","MONMOUTH COUNTY","23 Christopher Way","NJ","77249606"
"0","LEASED","0","ACTIVE","BUILDING","10","NJ4683","2","Yes","0","NEWARK","ESSEX COUNTY","520 Broad St","NJ","71023111"
"0","LEASED","0","ACTIVE","BUILDING","10","NJ4684","2","Yes","0","JERSEY CITY","HUDSON COUNTY","2965 John F Kennedy Blvd","NJ","73063822"
"0","LEASED","0","ACTIVE","BUILDING","7","NJ4685","2","Yes","0","WHARTON","MORRIS COUNTY","105 W Dewey Ave","NJ","78851666"
"0","LEASED","5","ACTIVE","BUILDING","10","NJ4688","2","Yes","50432","NEWARK","ESSEX COUNTY","3 Gateway Ctr","NJ","71025411"
"0","LEASED","0","ACTIVE","BUILDING","12","NJ4718","2","Will Conform","0","CRANBURY","MIDDLESEX COUNTY","8 Cedarbrook Dr","NJ","8512"
"0","LEASED","0","ACTIVE","BUILDING","12","NJ4719","2","Will Conform","0","EAST BRUNSWICK","MIDDLESEX COUNTY","557 Cranbury Rd","NJ","88165419"
"0","LEASED","4","ACTIVE","BUILDING","10","NJ4720","2","Yes","0","NEWARK","ESSEX COUNTY","42 Central Ave","NJ","7102"
"1992.10.1","LEASED","187","ACTIVE","BUILDING","7","NJ4721","2","Will Conform","40028","SPRINGFIELD","UNION COUNTY","955 S Springfield Ave","NJ","70813570"
"1934.1.1","OWNED","53","ACTIVE","BUILDING","20","NY0002","2","Will Conform","133049","ALBANY","ALBANY COUNTY","445 BROADWAY","NY","122072936"
"1935.1.1","OWNED","25","ACTIVE","BUILDING","22","NY0016","2","Will Conform","45897","BINGHAMTON","BROOME COUNTY","15 Henry St","NY","139012723"
"1933.1.1","OWNED","0","ACTIVE","BUILDING","21","NY0059","2","Will Conform","3589","FORT COVINGTON","FRANKLIN COUNTY","NYS ROUTE 37","NY","129379998"
"2020.10.1","OWNED","0","ACTIVE","BUILDING","12","NY0060","2","Yes","1134","FORT COVINGTON","FRANKLIN COUNTY","NYS ROUTE 37","NY","12937"
"1929.1.1","OWNED","31","ACTIVE","BUILDING","10","NY0128","2","Will Conform","710604","NEW YORK","NEW YORK COUNTY","201 Varick St","NY","100144811"
"1936.1.1","OWNED","23","ACTIVE","BUILDING","7","NY0130","2","Will Conform","368534","NEW YORK","NEW YORK COUNTY","40 Centre St","NY","100071502"
"2007.1.1","OWNED","9","ACTIVE","BUILDING","10","NY0131","2","Will Conform","212292","NEW YORK","NEW YORK COUNTY","1 Bowling Grn","NY","100041415"
"1933.1.1","OWNED","7","ACTIVE","BUILDING","21","NY0196","2","Will Conform","6128","ROUSES POINT","CLINTON COUNTY","NYS ROUTE 276","NY","129799998"
"1933.1.1","OWNED","0","ACTIVE","BUILDING","21","NY0197","2","Will Conform","13684","ROUSES POINT","CLINTON COUNTY","NYS ROUTE 9B","NY","129799998"
"1932.1.1","OWNED","0","ACTIVE","BUILDING","21","NY0216","2","Will Conform","4970","TROUT RIVER","FRANKLIN COUNTY","NYS ROUTE 30","NY","129260000"
"2020.10.1","OWNED","0","ACTIVE","BUILDING","12","NY0217","2","Yes","1134","TROUT RIVER","FRANKLIN COUNTY","NYS ROUTE 30","NY","12926"
"1928.1.1","OWNED","34","ACTIVE","BUILDING","22","NY0218","2","Will Conform","51044","UTICA","ONEIDA COUNTY","BROAD,CATHERINE,& JOHN STREETS","NY","135010000"
"1892.1.1","OWNED","16","ACTIVE","BUILDING","7","NY0234","2","Will Conform","391393","BROOKLYN","KINGS COUNTY","271 CADMAN PLAZA","NY","112011801"
"1963.1.1","OWNED","0","ACTIVE","BUILDING","7","NY0270","2","Will Conform","199720","BROOKLYN","KINGS COUNTY","225 CADMAN PL. EAST","NY","112011818"
"1979.1.1","OWNED","159","ACTIVE","BUILDING","24","NY0281","2","Will Conform","206041","SYRACUSE","ONONDAGA COUNTY","100 S Clinton St","NY","13202"
"1968.1.1","OWNED","325","ACTIVE","BUILDING","10","NY0282","2","Will Conform","1724099","NEW YORK","NEW YORK COUNTY","26 Federal Plaza","NY","102781111"
"1975.1.1","OWNED","206","ACTIVE","BUILDING","20","NY0300","2","Will Conform","149032","ALBANY","ALBANY COUNTY","1 Clinton Ave","NY","122072335"
"1974.1.1","OWNED","182","ACTIVE","BUILDING","25","NY0304","2","Yes","167851","ROCHESTER","MONROE COUNTY","100 State St","NY","146141350"
"1933.1.1","OWNED","122","ACTIVE","STRUCTURE","10","NY0311","2","Will Conform","1422","NEW YORK","NEW YORK COUNTY","203-209 CENTRE STREET","NY","100133601"
"1975.1.1","OWNED","6","ACTIVE","BUILDING","7","NY0323","2","Will Conform","100041","NEW YORK","NEW YORK COUNTY","1 Saint Andrews Plz","NY","100071701"
"0","LEASED","25","ACTIVE","BUILDING","5","NY0348","2","Will Conform","64164","JAMAICA","QUEENS COUNTY","250 N Boundary Rd","NY","114309508"
"1989.3.20","OWNED","43","ACTIVE","BUILDING","5","NY0349","2","Will Conform","667698","JAMAICA","QUEENS COUNTY","155-10 Jamaica Ave","NY","114323898"
"1994.12.3","OWNED","166","ACTIVE","BUILDING","10","NY0350","2","Will Conform","592832","NEW YORK","NEW YORK COUNTY","290 Broadway","NY","100071823"
"1994.12.3","OWNED","225","ACTIVE","BUILDING","7","NY0351","2","Will Conform","523214","NEW YORK","NEW YORK COUNTY","500 PEARL ST","NY","100071316"
"1995.4.20","OWNED","123","ACTIVE","BUILDING","17","NY0353","2","Will Conform","103238","WHITE PLAINS","WESTCHESTER COUNTY","300 Quarropas St","NY","106014140"
"1969.1.1","OWNED","0","ACTIVE","BUILDING","21","NY0354","2","Will Conform","43771","ALEXANDRIA BAY","JEFFERSON COUNTY","46735 Interstate Route 81","NY","13607"
"2000.6.30","OWNED","803","ACTIVE","BUILDING","2","NY0355","2","Yes","410699","CENTRAL ISLIP","SUFFOLK COUNTY","100 FEDERAL PLZ","NY","117224438"
"1989.1.1","OWNED","0","ACTIVE","BUILDING","21","NY0361","2","Will Conform","0","CHAMPLAIN","CLINTON COUNTY","198 WEST SERVICE ROAD","NY","129194440"
"2010.5.1","OWNED","6","ACTIVE","BUILDING","12","NY0369","2","Will Conform","91749","NEW YORK","NEW YORK COUNTY","799 United Nations Plz","NY","100173505"
"2008.12.1","OWNED","54","ACTIVE","BUILDING","26","NY0371","2","Yes","160423","BUFFALO","ERIE COUNTY","2 NIAGARA SQ","NY","142023350"
"2000.4.30","OWNED","0","ACTIVE","BUILDING","2","NY0372","2","Yes","7810","CENTRAL ISLIP","SUFFOLK COUNTY","10 FEDERAL PLZ","NY","117224469"
"2007.11.1","OWNED","0","ACTIVE","STRUCTURE","21","NY0374","2","No","5816","CHAMPLAIN","CLINTON COUNTY","198 WEST SERVICE ROAD","NY","129194440"
"2009.3.10","OWNED","0","ACTIVE","BUILDING","21","NY0375","2","Yes","50201","MASSENA","ST. LAWRENCE COUNTY","BORDER STATION","NY","136620000"
"1972.1.1","OWNED","2394","ACTIVE","BUILDING","1","NY0376","2","Will Conform","485460","HOLTSVILLE","SUFFOLK COUNTY","1040 WAVERLY AVE","NY","117421129"
"2020.9.1","OWNED","0","ACTIVE","BUILDING","21","NY0379","2","Yes","33643","ALEXANDRIA BAY","JEFFERSON COUNTY","I 81","NY","13607"
"1969.1.1","OWNED","0","ACTIVE","BUILDING","21","NY0387","2","Will Conform","2982","ALEXANDRIA BAY","JEFFERSON COUNTY","46735 Interstate Route 81","NY","13607"
"2007.11.1","OWNED","0","ACTIVE","BUILDING","21","NY0390","2","Yes","30714","CHAMPLAIN","CLINTON COUNTY","198 WEST SERVICE RD","NY","129194440"
"2005.2.1","OWNED","0","ACTIVE","BUILDING","21","NY0395","2","Yes","82934","CHAMPLAIN","CLINTON COUNTY","237 W Service Rd","NY","129194440"
"2007.6.1","OWNED","0","ACTIVE","BUILDING","21","NY0396","2","Yes","8053","CHAMPLAIN","CLINTON COUNTY","35 WEST SERVICE ROAD","NY","129194440"
"2005.2.1","OWNED","0","ACTIVE","BUILDING","21","NY0397","2","Yes","3889","CHAMPLAIN","CLINTON COUNTY","198 WEST SERVICE ROAD","NY","129194440"
"2005.10.28","OWNED","253","ACTIVE","BUILDING","7","NY0399","2","Yes","344185","BROOKLYN","KINGS COUNTY","225 CADMAN PLAZA SOUTH BUILDING","NY","112011818"
"2006.8.15","OWNED","0","ACTIVE","BUILDING","21","NY0400","2","Yes","2745","CHATEAUGAY","FRANKLIN COUNTY","US BORDER STATION","NY","129200000"
"2007.11.1","OWNED","0","ACTIVE","BUILDING","21","NY0402","2","Yes","7760","MASSENA","ST. LAWRENCE COUNTY","BORDER STATION","NY","136620000"
"2007.11.1","OWNED","0","ACTIVE","BUILDING","21","NY0403","2","Yes","4251","MASSENA","ST. LAWRENCE COUNTY","BORDER STATION","NY","136620000"
"2007.11.1","OWNED","0","ACTIVE","BUILDING","21","NY0404","2","Yes","17359","MASSENA","ST. LAWRENCE COUNTY","30 International Brg","NY","136620000"
"2007.11.1","OWNED","0","ACTIVE","BUILDING","21","NY0405","2","Yes","3828","CHAMPLAIN","CLINTON COUNTY","198 WEST SERVICE ROAD","NY","129194440"
"2007.11.1","OWNED","0","ACTIVE","BUILDING","21","NY0406","2","No","25330","CHAMPLAIN","CLINTON COUNTY","198 WEST SERVICE ROAD","NY","129194440"
"2009.11.16","OWNED","0","ACTIVE","BUILDING","21","NY0407","2","Yes","32492","ALEXANDRIA BAY","JEFFERSON COUNTY","INT - 81","NY","136079998"
"2020.7.15","OWNED","0","ACTIVE","BUILDING","21","NY0408","2","Yes","39935","ALEXANDRIA BAY","JEFFERSON COUNTY","INT - 81","NY","136079998"
"2020.7.17","OWNED","0","ACTIVE","BUILDING","21","NY0409","2","Yes","23","ALEXANDRIA BAY","JEFFERSON COUNTY","INT -81","NY","136079998"
"2021.8.24","OWNED","0","ACTIVE","BUILDING","21","NY0411","2","Yes","5475","ALEXANDRIA BAY","JEFFERSON COUNTY","INT - 81","NY","136079998"
"2020.8.18","OWNED","0","ACTIVE","BUILDING","21","NY0412","2","Yes","2655","ALEXANDRIA BAY","JEFFERSON COUNTY","INT - 81","NY","136079998"
"2020.6.26","OWNED","0","ACTIVE","BUILDING","21","NY0413","2","Yes","8677","ALEXANDRIA BAY","JEFFERSON COUNTY","INT - 81","NY","136079998"
"2021.8.24","OWNED","0","ACTIVE","BUILDING","21","NY0414","2","Yes","0","ALEXANDRIA BAY","JEFFERSON COUNTY","INT - 81","NY","136079998"
"2013.2.4","OWNED","0","ACTIVE","BUILDING","21","NY0416","2","Will Conform","7220","CHAMPLAIN","CLINTON COUNTY","198 WEST SERVICE RD","NY","129194440"
"2007.11.1","OWNED","0","ACTIVE","BUILDING","21","NY0417","2","No","0","CHAMPLAIN","CLINTON COUNTY","198 WEST SERVICE RD","NY","129194440"
"1970.6.1","OWNED","0","ACTIVE","STRUCTURE","21","NY0419","2","No","0","CHAMPLAIN","CLINTON COUNTY","1400 E Service Rd","NY","12919"
"2021.3.31","OWNED","0","ACTIVE","BUILDING","21","NY0425","2","Yes","1046","ALEXANDRIA BAY","JEFFERSON COUNTY","46731 Interstate 81","NY","13607"
"2020.7.15","OWNED","0","ACTIVE","BUILDING","21","NY0426","2","Yes","125","ALEXANDRIA BAY","JEFFERSON COUNTY","46731 Interstate 81","NY","13607"
"2020.10.1","OWNED","0","ACTIVE","BUILDING","21","NY0451","2","Will Conform","1280","MASSENA","ST. LAWRENCE COUNTY","30 International Brg","NY","13662"
"1970.1.1","OWNED","0","ACTIVE","BUILDING","21","NY0574","2","Will Conform","2323","ALEXANDRIA BAY","JEFFERSON COUNTY","46735 Interstate Route 81","NY","13607"
"1970.1.1","OWNED","0","ACTIVE","BUILDING","21","NY0575","2","Will Conform","2920","ALEXANDRIA BAY","JEFFERSON COUNTY","46735 Interstate Route 81","NY","13607"
"1933.1.1","OWNED","0","ACTIVE","BUILDING","21","NY0586","2","Will Conform","3870","CHATEAUGAY","FRANKLIN COUNTY","NYS ROUTE 374","NY","129209998"
"1932.1.1","OWNED","0","ACTIVE","BUILDING","21","NY0626","2","Yes","2994","MOOERS","CLINTON COUNTY","NYS ROUTE 22","NY","129580000"
"1932.1.1","OWNED","0","DECOMMISSIONED","BUILDING","26","NY0627","2","Will Conform","0","MOOERS","CLINTON COUNTY","NY ROUTE 22","NY","129580000"
"1932.1.1","OWNED","0","DECOMMISSIONED","BUILDING","26","NY0628","2","Will Conform","0","MOOERS","CLINTON COUNTY","CUS INSP RESI BORDER","NY","129580000"
"1809.1.1","OWNED","0","ACTIVE","BUILDING","21","NY0651","2","Will Conform","16203","OGDENSBURG","ST. LAWRENCE COUNTY","127 N Water St","NY","136691411"
"1961.1.1","OWNED","0","ACTIVE","BUILDING","21","NY0652","2","Will Conform","0","OGDENSBURG","ST. LAWRENCE COUNTY","127 N WATER ST","NY","136691411"
"1971.1.1","OWNED","39","ACTIVE","BUILDING","21","NY0653","2","Will Conform","0","OGDENSBURG","ST. LAWRENCE COUNTY","127 N Water St","NY","136691417"
"1942.1.1","OWNED","0","ACTIVE","BUILDING","20","NY0765","2","Will Conform","115519","SCHENECTADY","SCHENECTADY COUNTY","1 Amsterdam Rd","NY","123021462"
"1943.1.1","OWNED","0","ACTIVE","BUILDING","20","NY0766","2","Will Conform","118252","SCHENECTADY","SCHENECTADY COUNTY","1 Amsterdam Rd","NY","123021462"
"1943.1.1","OWNED","5","ACTIVE","BUILDING","20","NY0811","2","Will Conform","4904","SCHENECTADY","SCHENECTADY COUNTY","1 Amsterdam Rd","NY","123021462"
"1943.1.1","OWNED","0","ACTIVE","BUILDING","20","NY0815","2","Will Conform","9795","SCHENECTADY","SCHENECTADY COUNTY","1 Amsterdam Rd","NY","123021462"
"1945.1.1","OWNED","0","ACTIVE","BUILDING","20","NY0818","2","Will Conform","0","SCHENECTADY","SCHENECTADY COUNTY","1 Amsterdam Rd","NY","123021462"
"1952.1.1","OWNED","0","ACTIVE","BUILDING","20","NY0821","2","Will Conform","0","SCHENECTADY","SCHENECTADY COUNTY","1 Amsterdam Rd","NY","123021462"
"0","LEASED","0","ACTIVE","BUILDING","10","NY2432","2","Will Conform","36156","NEW YORK","NEW YORK COUNTY","545 W 112th St","NY","100251602"
"1974.1.1","LEASED","0","ACTIVE","BUILDING","10","NY2433","2","Will Conform","0","NEW YORK","NEW YORK COUNTY","One World Trade Center","NY","10007"
"0","LEASED","4","ACTIVE","STRUCTURE","26","NY4662","2","Yes","0","BUFFALO","ERIE COUNTY","1 PERKINS PL","NY","142131330"
"0","LEASED","44","ACTIVE","BUILDING","26","NY5055","2","Will Conform","55679","BUFFALO","ERIE COUNTY","PEACE BRIDGE","NY","142132400"
"0","LEASED","0","ACTIVE","BUILDING","27","NY5190","2","Will Conform","6322","NIAGARA FALLS","NIAGARA COUNTY","WHIRLPOOL RAPIDS BR","NY","143052548"
"0","LEASED","135","ACTIVE","BUILDING","27","NY5586","2","Will Conform","55644","LEWISTON","NIAGARA COUNTY","Lewiston Queenston Brg","NY","14092"
"0","LEASED","99","ACTIVE","BUILDING","1","NY5718","2","Will Conform","22931","PATCHOGUE","SUFFOLK COUNTY","75 Oak St","NY","117722823"
"0","LEASED","3","ACTIVE","BUILDING","13","NY6041","2","Will Conform","5868","NEW YORK","NEW YORK COUNTY","55 W 125th St","NY","100274516"
"0","LEASED","10","ACTIVE","BUILDING","3","NY6097","2","Will Conform","4249","MELVILLE","SUFFOLK COUNTY","1 HUNTINGTON QUAD","NY","117474401"
"0","LEASED","21","ACTIVE","BUILDING","21","NY6120","2","Will Conform","4200","GLOVERSVILLE","FULTON COUNTY","11 N ARLINGTON AVE","NY","120782907"
"1932.1.1","LEASED","0","ACTIVE","BUILDING","23","NY6175","2","Yes","3205","ELMIRA","CHEMUNG COUNTY","147 W Gray St","NY","149013017"
"0","LEASED","2","ACTIVE","BUILDING","23","NY6204","2","Will Conform","272","ELMIRA","CHEMUNG COUNTY","333 E WATER ST","NY","149013400"
"0","LEASED","0","ACTIVE","BUILDING","23","NY6214","2","Will Conform","6556","CORNING","STEUBEN COUNTY","200 Civic Center Plz","NY","148302855"
"0","LEASED","0","ACTIVE","BUILDING","7","NY6257","2","Will Conform","12678","BROOKLYN","KINGS COUNTY","3386 Fulton St","NY","112082032"
"0","LEASED","0","ACTIVE","BUILDING","1","NY6267","2","Will Conform","7368","RIVERHEAD","SUFFOLK COUNTY","526 E Main St","NY","119012529"
"0","LEASED","27","ACTIVE","BUILDING","19","NY6272","2","Will Conform","4288","HUDSON","COLUMBIA COUNTY","747 WARREN ST","NY","125343016"
"0","LEASED","16","ACTIVE","BUILDING","24","NY6296","2","Will Conform","4875","OSWEGO","OSWEGO COUNTY","LAKE ST & W3RD ST OSWEG","NY","131261318"
"0","LEASED","79","ACTIVE","STRUCTURE","22","NY6330","2","Yes","0","UTICA","ONEIDA COUNTY","BROAD CATHERINE & JOHN","NY","135020000"
"0","LEASED","30","ACTIVE","BUILDING","17","NY6385","2","Will Conform","18351","WHITE PLAINS","WESTCHESTER COUNTY","200 - 228 E POST RD","NY","106014959"
"0","LEASED","13","ACTIVE","BUILDING","11","NY6408","2","Will Conform","3623","STATEN ISLAND","RICHMOND COUNTY","445 Forest Ave","NY","103012638"
"0","LEASED","154","ACTIVE","BUILDING","3","NY6411","2","Will Conform","30515","MELVILLE","SUFFOLK COUNTY","135 PINELAWN RD","NY","117473198"
"0","LEASED","3","ACTIVE","BUILDING","4","NY6412","2","Will Conform","20564","WESTBURY","NASSAU COUNTY","1600 STEWART AVE","NY","115906696"
"1990.1.1","LEASED","7","ACTIVE","BUILDING","24","NY6415","2","Yes","4202","SYRACUSE","ONONDAGA COUNTY","344 W Genesee St","NY","132021010"
"0","LEASED","6","ACTIVE","BUILDING","26","NY6435","2","Will Conform","28373","BUFFALO","ERIE COUNTY","465 MAIN ST","NY","142242928"
"0","LEASED","32","ACTIVE","BUILDING","4","NY6436","2","Will Conform","10500","GARDEN CITY","NASSAU COUNTY","990 Stewart Ave","NY","115304838"
"0","LEASED","50","ACTIVE","BUILDING","2","NY6437","2","Will Conform","12343","BOHEMIA","SUFFOLK COUNTY","630 JOHNSON AVE","NY","117162618"
"0","LEASED","14","ACTIVE","BUILDING","24","NY6438","2","Will Conform","2908","SYRACUSE","ONONDAGA COUNTY","5795 Widewaters Pkwy","NY","132141832"
"0","LEASED","428","ACTIVE","BUILDING","10","NY6440","2","Will Conform","195000","NEW YORK","NEW YORK COUNTY","99 10th Ave","NY","100114713"
"0","LEASED","110","ACTIVE","BUILDING","5","NY6443","2","Will Conform","68717","QUEENS","QUEENS COUNTY","BLDG 75 JFK AIRPORT","NY","114301807"
"0","LEASED","0","ACTIVE","BUILDING","24","NY6444","2","Will Conform","13773","SYRACUSE","ONONDAGA COUNTY","615 Erie Blvd W","NY","132042410"
"0","LEASED","0","ACTIVE","BUILDING","7","NY6448","2","Will Conform","38075","BROOKLYN","KINGS COUNTY","300 Cadman Plz W","NY","112012790"
