"State","Year","Data.DHS Denominator","Data.Number of Firms","Data.Calculated.Net Job Creation","Data.Calculated.Net Job Creation Rate","Data.Calculated.Reallocation Rate","Data.Establishments.Entered","Data.Establishments.Entered Rate","Data.Establishments.Exited","Data.Establishments.Exited Rate","Data.Establishments.Physical Locations","Data.Firm Exits.Count","Data.Firm Exits.Establishment Exit","Data.Firm Exits.Employments","Data.Job Creation.Births","Data.Job Creation.Continuers","Data.Job Creation.Count","Data.Job Creation.Rate","Data.Job Creation.Rate/Births","Data.Job Destruction.Continuers","Data.Job Destruction.Count","Data.Job Destruction.Deaths","Data.Job Destruction.Rate","Data.Job Destruction.Rate/Deaths"
"Indiana","1985","334821","19031","32596","9.735","28.781","2813","12.353","2397","10.526","22980","1643","1694","10510","46724","34054","80778","24.126","13.955","28902","48182","19280","14.39","5.758"
"Indiana","1986","358575","19211","20338","5.672","25.155","2979","12.974","2149","9.359","23376","1429","1450","7627","25304","40133","65437","18.249","7.057","31183","45099","13916","12.577","3.881"
"Indiana","1987","367850","19639","-6233","-1.694","43.294","3365","14.329","2376","10.118","23978","1533","1582","10598","32176","47452","79628","21.647","8.747","67346","85861","18515","23.341","5.033"
"Indiana","1988","374734","20478","18269","4.875","28.532","3523","14.378","2318","9.46","25105","1585","1636","9246","29646","42083","71729","19.141","7.911","34465","53460","18995","14.266","5.069"
"Indiana","1989","395968","20950","28773","7.267","23.996","3335","13.168","2307","9.109","25841","1669","1698","11156","29868","46413","76281","19.264","7.543","30619","47508","16889","11.998","4.265"
"Indiana","1990","419204","21609","26532","6.329","24.14","3459","13.243","2316","8.867","26690","1598","1646","10047","30525","46605","77130","18.399","7.282","32604","50598","17994","12.07","4.292"
"Indiana","1991","434444","21934","4283","0.986","32.674","3620","13.421","2530","9.38","27518","1758","1807","13596","31689","43570","75259","17.323","7.294","49599","70976","21377","16.337","4.921"
"Indiana","1992","438516","21884","10255","2.339","28.216","3024","11.049","2545","9.299","27608","1681","1706","9980","24269","47851","72120","16.446","5.534","44517","61865","17348","14.108","3.956"
"Indiana","1993","438600","21859","-7561","-1.724","29.535","2926","10.641","2968","10.794","27477","1927","1970","10902","25457","39313","64770","14.767","5.804","50449","72331","21882","16.491","4.989"
"Indiana","1994","431732","21819","-8039","-1.862","27.96","2837","10.337","2862","10.428","27432","1973","2055","17084","25477","34880","60357","13.98","5.901","44733","68396","23663","15.842","5.481"
"Indiana","1995","424037","21913","-2127","-0.502","26.284","2909","10.582","2638","9.596","27626","1813","1857","10027","22625","33102","55727","13.142","5.336","39943","57854","17911","13.644","4.224"
"Indiana","1996","417201","21734","-2948","-0.707","29.093","2802","10.232","2868","10.473","27351","1847","1953","10222","27650","33039","60689","14.547","6.628","42332","63637","21305","15.253","5.107"
"Indiana","1997","418281","21668","912","0.218","28.749","2844","10.434","2916","10.698","27222","1866","1922","10789","21370","39667","61037","14.592","5.109","39584","60125","20541","14.374","4.911"
"Indiana","1998","414040","21679","-6504","-1.571","27.518","2647","9.735","2768","10.18","27131","1705","1743","9692","21999","34968","56967","13.759","5.313","40647","63471","22824","15.33","5.513"
"Indiana","1999","413637","21567","3604","0.871","26.812","2573","9.526","2662","9.855","26966","1651","1722","10720","24099","34958","59057","14.277","5.826","35019","55453","20434","13.406","4.94"
"Indiana","2000","423304","21770","14988","3.541","22.622","2615","9.681","2368","8.766","27136","1452","1502","8412","21953","40914","62867","14.852","5.186","27718","47879","20161","11.311","4.763"
"Indiana","2001","434776","22076","8882","2.043","24.157","2794","10.225","2351","8.604","27546","1403","1453","7972","23367","38029","61396","14.121","5.374","33621","52514","18893","12.078","4.345"
"Indiana","2002","442079","22234","-4198","-0.95","30.158","3066","11.064","2803","10.115","27844","1653","1695","12434","27917","38743","66660","15.079","6.315","47180","70858","23678","16.028","5.356"
"Indiana","2003","448623","22644","19047","4.246","22.932","2892","10.328","2440","8.714","28228","1460","1509","10032","21173","49312","70485","15.711","4.72","31538","51438","19900","11.466","4.436"
"Indiana","2004","464552","23072","13244","2.851","21.532","2842","9.978","2265","7.952","28772","1459","1496","8177","19558","43700","63258","13.617","4.21","35133","50014","14881","10.766","3.203"
"Indiana","2005","479518","23550","17052","3.556","22.746","3058","10.508","2321","7.976","29469","1490","1550","8054","26955","44632","71587","14.929","5.621","38046","54535","16489","11.373","3.439"
"Indiana","2006","498610","24163","22118","4.436","22.028","3554","11.858","2470","8.241","30513","1709","1738","9890","29491","47545","77036","15.45","5.915","37447","54918","17471","11.014","3.504"
"Indiana","2007","512956","24312","6773","1.32","27.093","3056","9.997","2785","9.11","30705","1669","1730","12008","24917","51344","76261","14.867","4.858","44478","69488","25010","13.547","4.876"
"Indiana","2008","516167","23983","-893","-0.173","25.836","2624","8.597","2841","9.308","30414","1829","1882","10762","21117","45562","66679","12.918","4.091","47024","67572","20548","13.091","3.981"
"Indiana","2009","500911","23553","-31943","-6.377","19.616","2533","8.385","3008","9.957","29973","1900","1958","12734","19134","29996","49130","9.808","3.82","59716","81073","21357","16.185","4.264"
"Indiana","2010","481131","23110","-7629","-1.586","23.398","2383","8.008","2704","9.087","29597","1693","1740","8922","20855","35432","56287","11.699","4.335","46462","63916","17454","13.285","3.628"
"Indiana","2011","479334","22794","5477","1.143","21.247","2385","8.102","2561","8.7","29348","1597","1641","8713","19379","37021","56400","11.766","4.043","34134","50923","16789","10.624","3.503"
"Indiana","2012","485461","22674","7686","1.583","20.887","2281","7.813","2435","8.34","29119","1370","1400","7475","16870","41514","58384","12.027","3.475","34786","50698","15912","10.443","3.278"
"Indiana","2013","495212","22727","12451","2.514","19.461","2477","8.505","2327","7.99","29198","1360","1407","10055","19159","41478","60637","12.245","3.869","28998","48186","19188","9.73","3.875"
"Indiana","2014","509726","22715","16730","3.282","18.148","2456","8.389","2192","7.487","29409","1449","1466","7925","23116","39867","62983","12.356","4.535","31799","46253","14454","9.074","2.836"
"Indiana","2015","521103","22745","5716","1.097","19.367","2462","8.36","2277","7.732","29541","1481","1500","9276","17195","38981","56176","10.78","3.3","34551","50460","15909","9.683","3.053"
"Indiana","2016","526985","22994","6065","1.151","19.966","2627","8.831","2156","7.247","29984","1420","1483","8110","18648","40026","58674","11.134","3.539","39484","52609","13125","9.983","2.491"
"Indiana","2017","535846","23005","12691","2.368","22.085","2490","8.3","2346","7.82","30073","1547","1571","8164","27804","44059","71863","13.411","5.189","43517","59172","15655","11.043","2.922"
"Indiana","2018","546854","23119","7960","1.456","19.422","2428","8.061","2252","7.477","30208","1644","1692","11040","18384","42681","61065","11.167","3.362","37274","53105","15831","9.711","2.895"
"Iowa","1978","228038","17181","20302","8.903","35.143","3625","18.755","2550","13.193","19866","1738","1756","8171","24696","35676","60372","26.475","10.83","23683","40070","16387","17.572","7.186"
"Iowa","1979","242239","17711","6714","2.772","35.065","3251","16.164","2434","12.102","20521","1763","1775","8787","19617","29568","49185","20.304","8.098","26763","42471","15708","17.533","6.485"
"Iowa","1980","244730","17651","191","0.078","36.273","2968","14.543","2836","13.897","20474","1994","2020","9669","18244","26332","44576","18.214","7.455","28127","44385","16258","18.136","6.643"
"Iowa","1981","242981","17452","-2067","-0.851","32.805","2672","13.16","2547","12.545","20366","1753","1787","8370","15989","23866","39855","16.403","6.58","27477","41922","14445","17.253","5.945"
"Iowa","1982","236058","17097","-6571","-2.784","33.839","2857","14.175","2820","13.991","20174","1954","1966","8440","18455","21485","39940","16.92","7.818","31979","46511","14532","19.703","6.156"
"Iowa","1983","233094","17552","3979","1.707","33.992","2885","14.256","2114","10.446","20622","1451","1480","7486","19589","24006","43595","18.703","8.404","25776","39616","13840","16.996","5.938"
"Iowa","1984","241241","18407","14539","6.027","27.135","3234","15.444","2019","9.642","21548","1491","1503","7360","16640","30629","47269","19.594","6.898","20896","32730","11834","13.567","4.905"
"Iowa","1985","248590","18550","6559","2.638","31.346","3105","14.458","2599","12.102","21729","1880","1913","10237","16743","28777","45520","18.311","6.735","24003","38961","14958","15.673","6.017"
"Iowa","1986","252781","18541","4642","1.836","32.536","2984","13.842","2572","11.931","21764","1814","1835","9297","17420","28344","45764","18.104","6.891","27313","41122","13809","16.268","5.463"
"Iowa","1987","258497","18567","-7896","-3.055","37.255","2991","13.87","2583","11.978","21768","1729","1761","10668","20313","27838","48151","18.627","7.858","39577","56047","16470","21.682","6.371"
"Iowa","1988","261345","18966","15003","5.741","31.266","3045","13.821","2344","10.639","22382","1645","1666","10890","23765","32094","55859","21.374","9.093","24872","40856","15984","15.633","6.116"
"Iowa","1989","279859","19369","23827","8.514","27.015","2989","13.278","2266","10.066","22872","1575","1617","9154","23945","37684","61629","22.021","8.556","23967","37802","13835","13.508","4.944"
"Iowa","1990","299491","20429","17022","5.684","27.939","3411","14.607","2013","8.62","24051","1468","1493","8855","20505","38354","58859","19.653","6.847","28255","41837","13582","13.969","4.535"
"Iowa","1991","308905","20770","5266","1.705","32.958","3150","13.006","2304","9.513","24642","1608","1631","9535","20817","35353","56170","18.184","6.739","31388","50904","19516","16.479","6.318"
"Iowa","1992","317349","21457","15971","5.033","28.03","3297","13.264","2201","8.855","25404","1470","1506","7818","21496","38951","60447","19.047","6.774","30890","44476","13586","14.015","4.281"
"Iowa","1993","331634","22314","14792","4.46","26.623","3366","13.069","2350","9.124","26264","1513","1545","8919","20786","38152","58938","17.772","6.268","29226","44146","14920","13.312","4.499"
"Iowa","1994","351601","23621","23215","6.603","25.684","3932","14.564","2428","8.993","27750","1651","1687","9669","23507","44861","68368","19.445","6.686","30040","45153","15113","12.842","4.298"
"Iowa","1995","368667","24630","12116","3.286","28.2","3854","13.645","2673","9.463","28836","1856","1884","8860","22117","41981","64098","17.386","5.999","31811","51982","20171","14.1","5.471"
"Iowa","1996","377854","25311","13827","3.659","30.529","4016","13.795","2966","10.188","29637","2033","2058","11111","26179","45325","71504","18.924","6.928","37143","57677","20534","15.264","5.434"
"Iowa","1997","390402","26065","10064","2.578","32.584","4361","14.516","3393","11.294","30527","2241","2287","13467","27255","46413","73668","18.87","6.981","39038","63604","24566","16.292","6.292"
"Iowa","1998","413141","26653","20698","5.01","29.026","4069","13.163","3279","10.608","31307","2237","2257","11142","32537","48120","80657","19.523","7.876","40500","59959","19459","14.513","4.71"
"Iowa","1999","430293","27208","13774","3.201","27.145","4190","13.207","3125","9.85","32257","2142","2176","14468","29187","42988","72175","16.773","6.783","35301","58401","23100","13.572","5.368"
"Iowa","2000","447423","27519","11436","2.556","31.844","3964","12.243","3419","10.56","32649","2195","2270","12880","34411","48263","82674","18.478","7.691","47657","71238","23581","15.922","5.27"
"Iowa","2001","458359","27805","9931","2.167","30.804","4207","12.84","3755","11.46","32992","2236","2308","13697","30269","50258","80527","17.569","6.604","45564","70596","25032","15.402","5.461"
"Iowa","2002","458032","28109","-11423","-2.494","35.732","4447","13.389","3746","11.278","33565","2238","2289","17821","34139","47693","81832","17.866","7.453","62717","93255","30538","20.36","6.667"
"Iowa","2003","457860","29028","12016","2.624","28.545","4594","13.508","3427","10.076","34594","2162","2203","9994","26813","50550","77363","16.897","5.856","44144","65347","21203","14.272","4.631"
"Iowa","2004","473711","30078","20042","4.231","27.093","4620","13.161","3382","9.635","35722","2100","2127","11371","38780","45433","84213","17.777","8.186","41445","64171","22726","13.546","4.797"
"Iowa","2005","499205","31716","29536","5.917","25.04","5364","14.644","3479","9.498","37573","2284","2318","13087","36526","55510","92036","18.437","7.317","42673","62500","19827","12.52","3.972"
"Iowa","2006","527467","33810","27810","5.272","26.161","6655","17.186","4048","10.454","40026","2953","2980","18994","37386","59418","96804","18.353","7.088","42875","68994","26119","13.08","4.952"
"Iowa","2007","543293","35076","4428","0.815","32.757","5827","14.303","4077","10.007","41615","2788","2813","15989","35008","58404","93412","17.194","6.444","63587","88984","25397","16.379","4.675"
"Iowa","2008","539497","34419","-10173","-1.886","27.271","4718","11.423","5025","12.166","41150","3501","3548","15613","26980","46582","73562","13.635","5.001","59000","83735","24735","15.521","4.585"
