"Date.Day","Date.Full","Date.Month","Date.Year","Show.Name","Show.Theatre","Show.Type","Statistics.Attendance","Statistics.Capacity","Statistics.Gross","Statistics.Gross Potential","Statistics.Performances"
"27","6/27/1999","6","1999","Les Miserables","Imperial","Musical","10544","93","482525","80","8"
"27","6/27/1999","6","1999","Miss Saigon","Broadway","Musical","10650","76","461711","73","8"
"27","6/27/1999","6","1999","Night Must Fall","Helen Hayes","Play","4724","99","175186","58","8"
"27","6/27/1999","6","1999","Peter Pan 98","Gershwin","Musical","11817","76","542850","61","8"
"27","6/27/1999","6","1999","Ragtime","Ford Center (Livent)","Musical","14092","97","701006","101","8"
"27","6/27/1999","6","1999","Rent","Nederlander","Musical","8189","87","457480","87","8"
"27","6/27/1999","6","1999","Ring Round The Moon","Belasco","Play","4313","53","113696","32","8"
"27","6/27/1999","6","1999","Side Man","Golden","Play","5373","83","189449","61","8"
"27","6/27/1999","6","1999","Smokey Joe'S Cafe","Virginia","Musical","6093","63","259265","42","8"
"27","6/27/1999","6","1999","The Iceman Cometh 99","Brooks Atkinson","Play","7238","101","534191","106","7"
"27","6/27/1999","6","1999","The Lion King","New Amsterdam","Musical","14218","101","862783","96","8"
"27","6/27/1999","6","1999","The Phantom Of The Opera","Majestic","Musical","12092","94","699808","95","8"
"27","6/27/1999","6","1999","The Weir","Walter Kerr","Play","6227","82","231346","59","8"
"4","7/4/1999","7","1999","Amy'S View","Ethel Barrymore","Play","4019","52","198998","43","7"
"4","7/4/1999","7","1999","Annie Get Your Gun","Marquis","Musical","10184","80","647570","82","8"
"4","7/4/1999","7","1999","Art","Royale","Play","6360","74","228346","50","8"
"4","7/4/1999","7","1999","Beauty And The Beast","Palace","Musical","10621","76","563554","70","8"
"4","7/4/1999","7","1999","Cabaret 98","Studio 54 ('98)","Musical","7006","95","460626","82","8"
"4","7/4/1999","7","1999","Cats","Winter Garden","Musical","7991","67","363689","51","8"
"4","7/4/1999","7","1999","Chicago","Shubert","Musical","8199","70","505225","78","8"
"4","7/4/1999","7","1999","Closer","Music Box","Play","4317","53","164373","40","8"
"4","7/4/1999","7","1999","Footloose","Richard Rodgers","Musical","9433","87","428617","64","8"
"4","7/4/1999","7","1999","Fosse","Broadhurst","Musical","9263","101","640780","100","8"
"4","7/4/1999","7","1999","It Ain'T Nothin' But The Blues","Vivian Beaumont","Musical","5101","58","208546","40","8"
"4","7/4/1999","7","1999","Jekyll & Hyde","Plymouth","Musical","7794","92","354207","64","8"
"4","7/4/1999","7","1999","Les Miserables","Imperial","Musical","10327","91","431182","71","8"
"4","7/4/1999","7","1999","Miss Saigon","Broadway","Musical","9893","71","407079","65","8"
"4","7/4/1999","7","1999","Peter Pan 98","Gershwin","Musical","12139","78","433579","49","8"
"4","7/4/1999","7","1999","Ragtime","Ford Center (Livent)","Musical","13692","94","567789","99","8"
"4","7/4/1999","7","1999","Rent","Nederlander","Musical","6476","69","352479","67","8"
"4","7/4/1999","7","1999","Side Man","Golden","Play","5706","89","187708","61","8"
"4","7/4/1999","7","1999","Smokey Joe'S Cafe","Virginia","Musical","5463","56","213280","35","8"
"4","7/4/1999","7","1999","The Iceman Cometh 99","Brooks Atkinson","Play","7238","101","533110","105","7"
"4","7/4/1999","7","1999","The Lion King","New Amsterdam","Musical","13327","95","820679","91","8"
"4","7/4/1999","7","1999","The Phantom Of The Opera","Majestic","Musical","11616","90","624999","85","8"
"4","7/4/1999","7","1999","The Weir","Walter Kerr","Play","5997","79","206516","53","8"
"11","7/11/1999","7","1999","Amy'S View","Ethel Barrymore","Play","8755","100","458865","86","8"
"11","7/11/1999","7","1999","Annie Get Your Gun","Marquis","Musical","10625","83","677027","86","8"
"11","7/11/1999","7","1999","Art","Royale","Play","5685","66","218149","48","8"
"11","7/11/1999","7","1999","Beauty And The Beast","Palace","Musical","11053","79","606702","75","8"
"11","7/11/1999","7","1999","Cabaret 98","Studio 54 ('98)","Musical","6862","93","475058","85","8"
"11","7/11/1999","7","1999","Cats","Winter Garden","Musical","7845","66","377594","53","8"
"11","7/11/1999","7","1999","Chicago","Shubert","Musical","7829","67","486224","75","8"
"11","7/11/1999","7","1999","Closer","Music Box","Play","4340","54","152217","37","8"
"11","7/11/1999","7","1999","Death Of A Salesman 99","Eugene O'Neill","Play","7284","97","408242","100","7"
"11","7/11/1999","7","1999","Footloose","Richard Rodgers","Musical","9701","90","453147","68","8"
"11","7/11/1999","7","1999","Fosse","Broadhurst","Musical","9287","102","637408","99","8"
"11","7/11/1999","7","1999","It Ain'T Nothin' But The Blues","Vivian Beaumont","Musical","4956","56","200461","39","8"
"11","7/11/1999","7","1999","Jekyll & Hyde","Plymouth","Musical","6857","81","347651","63","8"
"11","7/11/1999","7","1999","Les Miserables","Imperial","Musical","10018","88","465521","77","8"
"11","7/11/1999","7","1999","Miss Saigon","Broadway","Musical","8772","63","385981","61","8"
"11","7/11/1999","7","1999","Peter Pan 98","Gershwin","Musical","11664","75","475645","53","8"
"11","7/11/1999","7","1999","Ragtime","Ford Center (Livent)","Musical","12899","89","583050","92","8"
"11","7/11/1999","7","1999","Rent","Nederlander","Musical","7457","79","411200","78","8"
"11","7/11/1999","7","1999","Side Man","Golden","Play","5206","81","172881","56","8"
"11","7/11/1999","7","1999","Smokey Joe'S Cafe","Virginia","Musical","4478","46","204404","33","8"
"11","7/11/1999","7","1999","The Iceman Cometh 99","Brooks Atkinson","Play","7223","101","536626","106","7"
"11","7/11/1999","7","1999","The Lion King","New Amsterdam","Musical","14225","101","869539","96","8"
"11","7/11/1999","7","1999","The Phantom Of The Opera","Majestic","Musical","10664","83","643511","87","8"
"11","7/11/1999","7","1999","The Weir","Walter Kerr","Play","5630","74","204766","52","8"
"18","7/18/1999","7","1999","Amy'S View","Ethel Barrymore","Play","8739","100","465960","87","8"
"18","7/18/1999","7","1999","Annie Get Your Gun","Marquis","Musical","11511","90","734638","93","8"
"18","7/18/1999","7","1999","Art","Royale","Play","6436","75","245058","54","8"
"18","7/18/1999","7","1999","Beauty And The Beast","Palace","Musical","11545","83","634921","79","8"
"18","7/18/1999","7","1999","Cabaret 98","Studio 54 ('98)","Musical","6868","93","495480","88","8"
"18","7/18/1999","7","1999","Cats","Winter Garden","Musical","8033","68","377635","53","8"
"18","7/18/1999","7","1999","Chicago","Shubert","Musical","9381","80","583810","90","8"
"18","7/18/1999","7","1999","Closer","Music Box","Play","5049","63","170612","41","8"
"18","7/18/1999","7","1999","Death Of A Salesman 99","Eugene O'Neill","Play","7116","95","409922","100","7"
"18","7/18/1999","7","1999","Footloose","Richard Rodgers","Musical","9633","89","449669","67","8"
"18","7/18/1999","7","1999","Fosse","Broadhurst","Musical","9284","102","641792","100","8"
"18","7/18/1999","7","1999","It Ain'T Nothin' But The Blues","Vivian Beaumont","Musical","5150","58","209875","41","8"
"18","7/18/1999","7","1999","Jekyll & Hyde","Plymouth","Musical","7121","84","357927","65","8"
"18","7/18/1999","7","1999","Les Miserables","Imperial","Musical","10251","90","481610","80","8"
"18","7/18/1999","7","1999","Miss Saigon","Broadway","Musical","10111","73","436466","69","8"
"18","7/18/1999","7","1999","Peter Pan 98","Gershwin","Musical","11192","72","473441","53","8"
"18","7/18/1999","7","1999","Ragtime","Ford Center (Livent)","Musical","13393","92","609085","96","8"
"18","7/18/1999","7","1999","Rent","Nederlander","Musical","7550","80","416972","79","8"
"18","7/18/1999","7","1999","Side Man","Golden","Play","5655","88","217688","71","8"
"18","7/18/1999","7","1999","Smokey Joe'S Cafe","Virginia","Musical","5399","56","246586","40","8"
"18","7/18/1999","7","1999","The Iceman Cometh 99","Brooks Atkinson","Play","7238","101","529763","105","7"
"18","7/18/1999","7","1999","The Lion King","New Amsterdam","Musical","14215","101","881271","98","8"
"18","7/18/1999","7","1999","The Phantom Of The Opera","Majestic","Musical","11201","87","676634","92","8"
"18","7/18/1999","7","1999","The Weir","Walter Kerr","Play","5270","70","181080","46","8"
"25","7/25/1999","7","1999","Annie Get Your Gun","Marquis","Musical","11380","89","723384","92","8"
"25","7/25/1999","7","1999","Art","Royale","Play","6477","76","251020","55","8"
"25","7/25/1999","7","1999","Beauty And The Beast","Palace","Musical","11738","84","662068","82","8"
"25","7/25/1999","7","1999","Cabaret 98","Studio 54 ('98)","Musical","7003","95","498092","89","8"
"25","7/25/1999","7","1999","Cats","Winter Garden","Musical","8914","75","425394","59","8"
"25","7/25/1999","7","1999","Chicago","Shubert","Musical","8859","76","553957","85","8"
"25","7/25/1999","7","1999","Closer","Music Box","Play","3665","45","123928","30","8"
"25","7/25/1999","7","1999","Death Of A Salesman 99","Eugene O'Neill","Play","7177","96","410322","100","7"
"25","7/25/1999","7","1999","Footloose","Richard Rodgers","Musical","10034","93","454823","68","8"
"25","7/25/1999","7","1999","Fosse","Broadhurst","Musical","9261","101","639147","100","8"
"25","7/25/1999","7","1999","It Ain'T Nothin' But The Blues","Vivian Beaumont","Musical","6204","70","227698","44","8"
"25","7/25/1999","7","1999","Jekyll & Hyde","Plymouth","Musical","7637","90","379999","69","8"
"25","7/25/1999","7","1999","Les Miserables","Imperial","Musical","10333","91","488872","81","8"
"25","7/25/1999","7","1999","Miss Saigon","Broadway","Musical","10698","77","452306","72","8"
"25","7/25/1999","7","1999","Peter Pan 98","Gershwin","Musical","11694","76","501642","56","8"
"25","7/25/1999","7","1999","Ragtime","Ford Center (Livent)","Musical","13260","91","594768","96","8"
"25","7/25/1999","7","1999","Rent","Nederlander","Musical","8192","87","446964","85","8"
"25","7/25/1999","7","1999","Side Man","Golden","Play","4413","69","153337","50","8"
"25","7/25/1999","7","1999","Smokey Joe'S Cafe","Virginia","Musical","5861","60","262372","43","8"
"25","7/25/1999","7","1999","The Lion King","New Amsterdam","Musical","14222","101","869974","96","8"
"25","7/25/1999","7","1999","The Phantom Of The Opera","Majestic","Musical","11816","92","717016","97","8"
"25","7/25/1999","7","1999","The Weir","Walter Kerr","Play","5268","70","178566","45","8"
"1","8/1/1999","8","1999","Annie Get Your Gun","Marquis","Musical","11163","87","706473","89","8"
"1","8/1/1999","8","1999","Art","Royale","Play","6669","78","267704","59","8"
"1","8/1/1999","8","1999","Beauty And The Beast","Palace","Musical","11192","80","638125","79","8"
"1","8/1/1999","8","1999","Cabaret 98","Studio 54 ('98)","Musical","7275","99","510984","91","8"
"1","8/1/1999","8","1999","Cats","Winter Garden","Musical","9062","76","428335","60","8"
"1","8/1/1999","8","1999","Chicago","Shubert","Musical","8767","75","544289","84","8"
"1","8/1/1999","8","1999","Closer","Music Box","Play","3609","45","126123","30","8"
"1","8/1/1999","8","1999","Death Of A Salesman 99","Eugene O'Neill","Play","7099","95","406033","99","7"
"1","8/1/1999","8","1999","Footloose","Richard Rodgers","Musical","10396","96","469379","70","8"
"1","8/1/1999","8","1999","Fosse","Broadhurst","Musical","9240","101","640619","100","8"
"1","8/1/1999","8","1999","It Ain'T Nothin' But The Blues","Vivian Beaumont","Musical","5486","62","215123","42","8"
"1","8/1/1999","8","1999","Jekyll & Hyde","Plymouth","Musical","7657","90","379344","69","8"
"1","8/1/1999","8","1999","Les Miserables","Imperial","Musical","10525","93","505214","84","8"
"1","8/1/1999","8","1999","Miss Saigon","Broadway","Musical","10686","77","452804","72","8"
"1","8/1/1999","8","1999","Peter Pan 98","Gershwin","Musical","11603","75","497592","56","8"
"1","8/1/1999","8","1999","Ragtime","Ford Center (Livent)","Musical","13220","91","600358","94","8"
"1","8/1/1999","8","1999","Rent","Nederlander","Musical","8354","88","465714","88","8"
"1","8/1/1999","8","1999","Side Man","Golden","Play","4552","71","156664","51","8"
"1","8/1/1999","8","1999","Smokey Joe'S Cafe","Virginia","Musical","5353","55","231717","38","8"
"1","8/1/1999","8","1999","The Lion King","New Amsterdam","Musical","14216","101","869372","96","8"
"1","8/1/1999","8","1999","The Phantom Of The Opera","Majestic","Musical","11532","90","693735","94","8"
"1","8/1/1999","8","1999","The Weir","Walter Kerr","Play","4069","54","144509","37","8"
"1","8/1/1999","8","1999","Voices In The Dark","Longacre","Play","800","74","19485","37","0"
"8","8/8/1999","8","1999","Annie Get Your Gun","Marquis","Musical","11447","90","731872","93","8"
"8","8/8/1999","8","1999","Art","Royale","Play","7383","86","299051","66","8"
"8","8/8/1999","8","1999","Beauty And The Beast","Palace","Musical","11553","83","658504","82","8"
"8","8/8/1999","8","1999","Cabaret 98","Studio 54 ('98)","Musical","7259","99","516463","92","8"
"8","8/8/1999","8","1999","Cats","Winter Garden","Musical","9423","79","443907","62","8"
"8","8/8/1999","8","1999","Chicago","Shubert","Musical","9646","83","601281","93","8"
"8","8/8/1999","8","1999","Closer","Music Box","Play","3701","46","125198","30","8"
"8","8/8/1999","8","1999","Death Of A Salesman 99","Eugene O'Neill","Play","7209","96","414620","101","7"
"8","8/8/1999","8","1999","Footloose","Richard Rodgers","Musical","10347","96","472717","71","8"
"8","8/8/1999","8","1999","Fosse","Broadhurst","Musical","9275","102","642241","100","8"
"8","8/8/1999","8","1999","It Ain'T Nothin' But The Blues","Vivian Beaumont","Musical","5547","63","208983","41","8"
"8","8/8/1999","8","1999","Jekyll & Hyde","Plymouth","Musical","7573","89","380806","69","8"
"8","8/8/1999","8","1999","Kat And The Kings","Cort","Musical","1999","46","58647","23","0"
"8","8/8/1999","8","1999","Les Miserables","Imperial","Musical","10818","95","513598","85","8"
"8","8/8/1999","8","1999","Miss Saigon","Broadway","Musical","11061","79","467146","74","8"
"8","8/8/1999","8","1999","Peter Pan 98","Gershwin","Musical","12923","83","536870","60","8"
"8","8/8/1999","8","1999","Ragtime","Ford Center (Livent)","Musical","13080","90","582510","94","8"
"8","8/8/1999","8","1999","Rent","Nederlander","Musical","8440","89","462892","88","8"
"8","8/8/1999","8","1999","Side Man","Golden","Play","4441","69","151382","49","8"
"8","8/8/1999","8","1999","Smokey Joe'S Cafe","Virginia","Musical","5821","60","251358","41","8"
"8","8/8/1999","8","1999","The Lion King","New Amsterdam","Musical","14218","101","878976","97","8"
"8","8/8/1999","8","1999","The Phantom Of The Opera","Majestic","Musical","12039","94","729192","99","8"
"8","8/8/1999","8","1999","The Weir","Walter Kerr","Play","4381","58","155606","40","8"
"8","8/8/1999","8","1999","Voices In The Dark","Longacre","Play","5041","66","127067","34","0"
"15","8/15/1999","8","1999","Annie Get Your Gun","Marquis","Musical","11554","91","733400","93","8"
"15","8/15/1999","8","1999","Beauty And The Beast","Palace","Musical","11591","83","667562","83","8"
"15","8/15/1999","8","1999","Cabaret 98","Studio 54 ('98)","Musical","7278","99","518143","92","8"
"15","8/15/1999","8","1999","Cats","Winter Garden","Musical","9940","84","474805","66","8"
"15","8/15/1999","8","1999","Chicago","Shubert","Musical","9216","79","570456","88","8"
"15","8/15/1999","8","1999","Closer","Music Box","Play","4503","56","139269","34","8"
"15","8/15/1999","8","1999","Death Of A Salesman 99","Eugene O'Neill","Play","7185","96","417299","102","7"
"15","8/15/1999","8","1999","Footloose","Richard Rodgers","Musical","10400","96","489826","73","8"
"15","8/15/1999","8","1999","Fosse","Broadhurst","Musical","9269","102","643581","100","8"
"15","8/15/1999","8","1999","It Ain'T Nothin' But The Blues","Vivian Beaumont","Musical","4640","52","189927","37","8"
"15","8/15/1999","8","1999","Jekyll & Hyde","Plymouth","Musical","7366","87","393190","71","8"
"15","8/15/1999","8","1999","Kat And The Kings","Cort","Musical","4298","50","134916","27","0"
"15","8/15/1999","8","1999","Les Miserables","Imperial","Musical","11030","97","526944","87","8"
"15","8/15/1999","8","1999","Miss Saigon","Broadway","Musical","12351","89","522758","83","8"
"15","8/15/1999","8","1999","Peter Pan 98","Gershwin","Musical","11893","77","520354","58","8"
"15","8/15/1999","8","1999","Ragtime","Ford Center (Livent)","Musical","13096","90","600342","93","8"
"15","8/15/1999","8","1999","Rent","Nederlander","Musical","8778","93","484468","92","8"
