Food code,Main food description,WWEIA Category number,WWEIA Category description,Energy (kcal),Protein (g),Carbohydrate (g),"Sugars, total (g)","Fiber, total dietary (g)",Total Fat (g),"Fatty acids, total saturated (g)","Fatty acids, total monounsaturated (g)","Fatty acids, total polyunsaturated (g)",Cholesterol (mg),Retinol (mcg),"Vitamin A, RAE (mcg_RAE)","Carotene, alpha (mcg)","Carotene, beta (mcg)","Cryptoxanthin, beta (mcg)",Lycopene (mcg),Lutein + zeaxanthin (mcg),Thiamin (mg),Riboflavin (mg),Niacin (mg),Vitamin B-6 (mg),Folic acid (mcg),"Folate, food (mcg)","Folate, DFE (mcg_DFE)","Folate, total (mcg)","Choline, total (mg)",Vitamin B-12 (mcg),"Vitamin B-12, added
(mcg)",Vitamin C (mg),Vitamin D (D2 + D3) (mcg),Vitamin E (alpha-tocopherol) (mg),"Vitamin E, added
(mg)",Vitamin K (phylloquinone) (mcg),Calcium (mg),Phosphorus (mg),Magnesium (mg),Iron (mg),Zinc (mg),Copper (mg),Selenium (mcg),Potassium (mg),Sodium (mg),Caffeine (mg),Theobromine (mg),Alcohol (g),"4:0
(g)","6:0
(g)","8:0
(g)","10:0
(g)","12:0
(g)","14:0
(g)","16:0
(g)","18:0
(g)","16:1
(g)","18:1
(g)","20:1
(g)","22:1
(g)","18:2
(g)","18:3
(g)","18:4
(g)","20:4
(g)","20:5 n-3
(g)","22:5 n-3
(g)","22:6 n-3
(g)",Water (g)
32131080,"Egg omelet or scrambled egg, with cheese, meat, tomatoes, and dark-green vegetables, NS as to fat",2502,Eggs and omelets,189,12.21,1.62,0.8,0.2,14.7,5.356,5.203,2.893,268,152,176,6,283,7,140,875,0.052,0.355,0.581,0.184,0,33,33,33,167.9,0.68,0,2.7,1.6,1.43,0,27.1,142,216,17,1.46,1.38,0.069,25.1,177,375,0,0,0,0.109,0.076,0.05,0.113,0.12,0.415,3.126,1.23,0.234,4.903,0.052,0,2.454,0.208,0,0.137,0.001,0.007,0.04,69.61
32131090,"Egg omelet or scrambled egg, with cheese, meat, and vegetables other than dark-green and/or tomatoes, fat added",2502,Eggs and omelets,199,12.87,1.37,0.74,0.1,15.52,5.658,5.497,3.054,283,161,162,0,18,7,0,361,0.053,0.388,0.748,0.184,0,28,28,28,177,0.72,0,0.4,1.7,1.37,0,4.6,144,229,14,1.42,1.45,0.081,27.1,162,393,0,0,0,0.115,0.08,0.053,0.12,0.127,0.438,3.302,1.3,0.247,5.18,0.055,0,2.597,0.213,0,0.145,0.001,0.008,0.042,68.34
32131100,"Egg omelet or scrambled egg, with cheese, meat, and vegetables other than dark-green and/or tomatoes, no added fat",2502,Eggs and omelets,169,13.53,1.44,0.77,0.1,11.75,4.652,4.1,1.812,295,150,151,0,10,7,0,380,0.056,0.407,0.786,0.164,0,29,29,29,185.9,0.76,0,0.4,1.8,0.91,0,0.6,151,241,15,1.49,1.52,0.086,28.5,170,396,0,0,0,0.07,0.053,0.037,0.086,0.091,0.343,2.805,1.073,0.235,3.807,0.044,0,1.496,0.059,0,0.153,0.001,0.008,0.044,71.33
32131110,"Egg omelet or scrambled egg, with cheese, meat, and vegetables other than dark-green and/or tomatoes, NS as to fat",2502,Eggs and omelets,199,12.87,1.37,0.74,0.1,15.52,5.658,5.497,3.054,283,161,162,0,18,7,0,361,0.053,0.388,0.748,0.184,0,28,28,28,177,0.72,0,0.4,1.7,1.37,0,4.6,144,229,14,1.42,1.45,0.081,27.1,162,393,0,0,0,0.115,0.08,0.053,0.12,0.127,0.438,3.302,1.3,0.247,5.18,0.055,0,2.597,0.213,0,0.145,0.001,0.008,0.042,68.34
32131200,"Egg omelet or scrambled egg, with potatoes and/or onions, fat added",2502,Eggs and omelets,171,10.54,2.78,0.6,0.3,12.79,3.982,4.829,3.096,308,151,152,0,10,7,0,414,0.034,0.361,0.177,0.195,0,32,32,32,194.1,0.58,0,1.1,1.7,1.44,0,5.1,49,170,13,1.54,1.09,0.07,25.2,164,231,0,0,0,0.059,0.035,0.024,0.049,0.046,0.157,2.558,0.986,0.192,4.583,0.037,0,2.624,0.22,0,0.154,0,0.006,0.047,72.6
32131210,"Egg omelet or scrambled egg, with potatoes and/or onions, no added fat",2502,Eggs and omelets,134,11.17,2.94,0.64,0.3,8.26,2.716,3.174,1.663,323,139,139,0,1,8,0,439,0.035,0.382,0.186,0.173,0,34,34,34,205.4,0.62,0,1.2,1.7,0.92,0,0.5,51,179,13,1.62,1.16,0.075,26.7,174,225,0,0,0,0.003,0,0.003,0.005,0,0.029,1.939,0.704,0.174,2.959,0.023,0,1.353,0.043,0,0.163,0,0.006,0.05,76.32
32131220,"Egg omelet or scrambled egg, with potatoes and/or onions, NS as to fat",2502,Eggs and omelets,171,10.54,2.78,0.6,0.3,12.79,3.982,4.829,3.096,308,151,152,0,10,7,0,414,0.034,0.361,0.177,0.195,0,32,32,32,194.1,0.58,0,1.1,1.7,1.44,0,5.1,49,170,13,1.54,1.09,0.07,25.2,164,231,0,0,0,0.059,0.035,0.024,0.049,0.046,0.157,2.558,0.986,0.192,4.583,0.037,0,2.624,0.22,0,0.154,0,0.006,0.047,72.6
32202000,"Egg, cheese, ham, and bacon on bun",3706,Egg/breakfast sandwiches (single code),250,14.48,17.25,2.78,0.6,13.23,4.862,4.54,2.602,128,76,77,0,11,2,0,138,0.29,0.31,3.188,0.181,17,24,53,41,90.7,0.6,0,0.4,0.8,0.78,0,4.2,202,246,20,1.85,1.41,0.078,29.2,207,762,0,0,0,0.084,0.068,0.045,0.11,0.119,0.444,2.736,1.125,0.208,4.2,0.077,0.001,2.236,0.206,0.001,0.079,0.002,0.008,0.017,52.11
32202010,"Egg, cheese, and ham on English muffin",3706,Egg/breakfast sandwiches (single code),228,13.64,21.67,2.13,0.4,9.66,3.592,2.721,1.735,168,97,98,0,12,3,0,140,0.378,0.293,3.187,0.071,51,20,107,71,93.3,0.81,0,1.1,0.6,0.91,0,0.8,192,200,20,2.3,1.29,0.084,30.3,173,617,0,0,0,0.063,0.054,0.08,0.107,0.098,0.329,2.007,0.76,0.153,2.49,0.031,0.001,1.471,0.115,0,0.088,0.002,0.006,0.021,52.58
32202020,"Egg, cheese, and ham on biscuit",3706,Egg/breakfast sandwiches (single code),253,12.1,14.77,1.98,0.4,16.37,4.935,5.909,3.684,150,89,89,0,12,3,0,96,0.313,0.325,0.926,0.132,15,17,43,33,87.7,0.67,0,0,0.6,1.06,0,3.5,183,199,17,2.12,1.45,0.068,20.2,156,1042,0,0,0,0.088,0.07,0.046,0.109,0.124,0.423,2.819,1.178,0.208,5.746,0.018,0.001,3.4,0.229,0,0.06,0.003,0.002,0.014,54.3
32202025,"Egg, cheese and ham on bagel",3706,Egg/breakfast sandwiches (single code),240,12.6,18.2,3.11,0.5,12.7,3.332,3.539,5.037,76,43,44,0,2,2,0,71,0.319,0.29,3.593,0.193,28,14,61,41,64,0.34,0,0,1,0.74,0,15.8,104,193,20,1.7,1.18,0.076,24.4,220,721,0,0,0,0.042,0.034,0.023,0.056,0.06,0.223,1.976,0.797,0.107,3.35,0.055,0.002,4.405,0.558,0,0.052,0.001,0.004,0.009,53.75
32202030,"Egg, cheese, and sausage on English muffin",3706,Egg/breakfast sandwiches (single code),286,13.38,17.44,1.49,0.2,18.1,6.928,6.765,2.772,163,68,70,0,24,7,0,280,0.39,0.27,3.192,0.073,41,16,86,57,103.3,0.95,0,0,0.6,0.94,0,1.5,168,180,17,2.63,1,0.211,29.2,147,548,0,0,0,0.214,0.073,0.06,0.077,0.087,0.42,3.985,1.895,0.402,6.22,0.1,0,2.132,0.12,0.045,0.08,0,0.052,0.07,48.82
32202034,"Egg, cheese, and sausage on bun",3706,Egg/breakfast sandwiches (single code),263,13.14,17.35,3.54,0.6,15.38,5.296,5.473,3.229,146,94,98,0,38,6,0,170,0.235,0.329,2.553,0.128,16,27,55,43,96.5,0.72,0,0.4,1.9,0.98,0,4.7,276,242,19,2,1.46,0.075,24.7,195,593,0,0,0,0.071,0.057,0.039,0.097,0.111,0.404,3.092,1.294,0.246,5.071,0.095,0.002,2.786,0.227,0.001,0.088,0.002,0.009,0.019,51.47
32202045,"Egg, cheese, and steak on bagel",3706,Egg/breakfast sandwiches (single code),282,15.95,22.99,2.97,0.2,14.07,5.419,4.997,1.849,130,81,83,0,20,4,0,151,0.236,0.255,3.355,0.132,38,10,73,47,82.2,1.27,0,0,0.4,0.55,0,3.4,93,204,22,2.06,2.21,0.337,25.1,145,642,0,0,0,0.018,0.011,0.07,0.082,0.092,0.512,3.062,1.382,0.332,4.48,0.032,0,1.5,0.145,0.045,0.057,0,0.025,0.022,44.9
32202050,"Egg, cheese, and sausage on biscuit",3706,Egg/breakfast sandwiches (single code),324,9.54,21.57,3.1,2,22.13,8.595,8.539,3.881,78,173,176,0,29,8,0,342,0.245,0.32,2.183,0.123,38,14,78,52,73.6,0.59,0,0.1,0.7,1.56,0,1.8,136,298,16,1.85,0.99,0.07,17.7,269,591,0,0,0,0.052,0.038,0.023,0.061,0.105,0.452,5.842,1.866,0.319,8.041,0.117,0.004,3.473,0.194,0,0.066,0.003,0.008,0.012,44.12
32202055,"Egg, cheese, and sausage griddle cake sandwich",3706,Egg/breakfast sandwiches (single code),291,10.77,22.04,7.9,0.6,17.73,5.649,6.718,2.26,132,57,59,0,15,2,0,81,0.17,0.29,2.111,0.128,25,27,70,52,70.4,0.53,0,0,0.5,0.55,0,1.8,96,307,14,1.51,1.03,0.079,17.1,146,652,0,0,0,0.101,0.038,0.058,0.078,0.201,0.463,3.103,1.498,0.444,6.119,0.105,0.001,1.98,0.101,0,0.072,0.001,0,0.01,47.03
32202060,Egg and sausage on biscuit,3706,Egg/breakfast sandwiches (single code),312,11.13,21.05,0.95,0.2,20.77,6.449,9.985,2.967,161,39,43,0,42,2,0,87,0.282,0.263,2.467,0.068,34,9,66,42,97.9,0.75,0,0,0.5,0.95,0,4.4,51,312,13,1.9,0.9,0.244,22.6,149,672,0,0,0,0,0,0.007,0.01,0.012,0.177,3.852,2.222,0.352,9.532,0.1,0,2.415,0.127,0.037,0.082,0,0.022,0.037,44.48
32202070,"Egg, cheese, and bacon on biscuit",3706,Egg/breakfast sandwiches (single code),301,12.01,24.44,1.74,0.2,17.48,5.893,8.035,1.922,166,75,77,0,23,6,0,270,0.269,0.247,2.35,0.113,39,8,75,48,126.7,0.86,0,0,0.5,1.02,0,4.2,103,363,15,1.57,1.09,0.273,23.3,131,816,0,0,0,0.206,0.07,0.062,0.072,0.085,0.347,3.06,1.837,0.212,7.775,0.047,0,1.567,0.097,0.042,0.062,0,0.022,0.052,42.99
32202075,"Egg, cheese, and bacon griddle cake sandwich",3706,Egg/breakfast sandwiches (single code),272,12.03,26.19,9.56,0.8,13.19,4.121,4.635,1.331,147,61,63,0,16,2,0,94,0.126,0.3,1.319,0.083,30,31,82,61,76.3,0.4,0,1.8,0.3,0.53,0,2,109,184,21,1.65,1.37,0.092,24.9,158,718,0,0,0,0.088,0.034,0.053,0.07,0.194,0.381,2.23,1.071,0.315,4.28,0.04,0.001,1.13,0.128,0,0.061,0.001,0,0.012,45.85
32202080,"Egg, cheese, and bacon on English muffin",3706,Egg/breakfast sandwiches (single code),228,13.64,21.67,2.13,0.4,9.66,3.592,2.721,1.735,168,97,98,0,12,3,0,140,0.378,0.293,3.187,0.071,51,20,107,71,93.3,0.81,0,1.1,0.6,0.91,0,0.8,192,200,20,2.3,1.29,0.084,30.3,173,617,0,0,0,0.063,0.054,0.08,0.107,0.098,0.329,2.007,0.76,0.153,2.49,0.031,0.001,1.471,0.115,0,0.088,0.002,0.006,0.021,52.58
32202085,"Egg, cheese and bacon on bagel",3706,Egg/breakfast sandwiches (single code),257,13.65,21.41,4.19,0.6,12.71,4.423,4.649,2.627,159,96,99,0,34,7,0,198,0.277,0.371,2.584,0.147,31,25,77,56,106.1,0.57,0,0,1.7,0.89,0,3.7,253,250,23,2.22,1.35,0.087,26,173,568,0,0,0,0.063,0.051,0.035,0.082,0.095,0.34,2.61,1.036,0.202,4.271,0.052,0.001,2.262,0.192,0.001,0.088,0.001,0.007,0.023,49.58
32202090,Egg and bacon on biscuit,3706,Egg/breakfast sandwiches (single code),305,11.33,19.06,2.19,0.5,20.73,5.3,8.96,4.98,235,62,63,0,14,3,0,107,0.09,0.15,1.6,0.09,20,20,54,40,98.5,0.69,0,1.8,0.6,1.34,0,4.3,126,159,16,2.49,1.09,0.075,20.6,167,844,0,0,0,0.013,0.008,0.006,0.022,0.022,0.147,3.416,1.647,0.357,8.587,0.011,0.001,4.551,0.341,0,0.069,0.001,0,0.014,46.67
32202110,Egg and ham on biscuit,3706,Egg/breakfast sandwiches (single code),233,10.64,16.37,2.2,0.4,14.08,3.08,5.71,4.01,156,59,60,0,14,3,0,108,0.35,0.31,1.04,0.14,17,17,46,34,97,0.62,0,0,0.6,1.1,0,3.6,115,165,16,2.37,1.16,0.072,19.2,166,1093,0,0,0,0.015,0.009,0.007,0.014,0.015,0.075,2.043,0.89,0.168,5.53,0.012,0.001,3.691,0.243,0,0.061,0.002,0,0.016,56.6
32202120,"Egg, cheese and sausage on bagel",3706,Egg/breakfast sandwiches (single code),295,12.98,22.64,2.87,0.2,16.97,6.396,6.026,2.603,133,64,64,0,0,0,0,119,0.305,0.218,2.877,0.091,39,15,80,53,83.8,0.96,0,0.5,0.4,0.64,0,2.8,94,185,20,1.77,1.05,0.327,23.8,123,550,0,0,0,0,0,0.077,0.103,0.113,0.503,3.757,1.69,0.34,5.55,0.077,0,2.113,0.15,0.053,0.07,0,0.02,0.017,45.17
32202130,Egg and steak on biscuit,3706,Egg/breakfast sandwiches (single code),311,11.68,24.58,2.28,1.4,18.27,8.526,4.673,3.204,88,72,74,0,24,2,0,98,0.272,0.285,3.612,0.177,30,27,78,57,66.7,0.44,0,0,0.4,1.06,0,8.2,55,350,15,2.25,1.5,0.076,18.9,169,804,0,0,0,0.003,0.018,0.21,0.171,1.847,0.634,3.279,2.265,0.083,4.558,0.026,0,2.852,0.28,0,0.044,0.001,0.004,0.012,42.77
32202200,Egg and cheese on biscuit,3706,Egg/breakfast sandwiches (single code),300,10.1,17.25,2.5,0.9,21.09,8.657,6.374,4.111,163,147,153,0,68,7,0,213,0.18,0.352,1.407,0.106,19,28,61,48,101.7,0.52,0,0,1.8,1.51,0,10.2,255,369,16,1.87,1.04,0.063,19.3,149,691,0,0,0,0.069,0.066,0.172,0.197,1.282,0.712,3.859,2.139,0.154,6.131,0.041,0,3.615,0.355,0.001,0.082,0.001,0.005,0.024,48.66
32203010,Egg salad sandwich,3706,Egg/breakfast sandwiches (single code),298,9.2,17.49,2.46,0.8,20.85,4.087,5.436,10.096,179,71,72,0,6,5,0,179,0.206,0.321,1.661,0.089,29,30,80,59,146.6,0.53,0,0,1,1.19,0,32.3,97,122,14,1.74,0.81,0.052,22.5,102,393,0,0,0,0.001,0,0.003,0.003,0.006,0.032,2.806,1.077,0.167,5.195,0.064,0.006,8.834,1.16,0,0.079,0.003,0,0.018,50.75
32204010,Scrambled egg sandwich,3706,Egg/breakfast sandwiches (single code),229,10.62,23.9,2.74,1.1,9.74,2.377,3.545,3.225,181,78,78,0,0,4,0,265,0.258,0.326,2.311,0.123,41,29,99,70,121.2,0.35,0,0,1,1.01,0,4.3,128,150,19,2.46,1.05,0.094,26,123,354,0,0,0,0.004,0,0.005,0.006,0.006,0.023,1.651,0.624,0.121,3.394,0.032,0,2.788,0.292,0,0.092,0.001,0.004,0.028,54.09
32300100,Egg drop soup,3802,Soups,27,1.16,4.29,0.09,0.4,0.61,0.166,0.191,0.129,23,18,20,1,16,1,0,48,0.019,0.019,0.156,0.02,0,7,7,7,33,0.03,0,6.5,0.2,0.13,0,1.2,7,15,2,0.26,0.09,0.019,0.4,22,370,0,0,0,0,0,0,0.006,0,0.002,0.115,0.042,0.011,0.179,0.001,0,0.113,0.008,0,0.007,0,0,0.001,92.87
32301100,"Garlic egg soup, Puerto Rican style",3802,Soups,82,3.85,5.52,0.99,0.2,4.9,1.03,2.654,0.824,71,30,30,0,1,2,0,97,0.066,0.157,0.691,0.039,7,9,21,16,45.8,0.16,0,0,0.4,0.62,0,1.6,35,52,6,0.74,0.39,0.039,8.4,53,404,0,0,0,0.001,0,0.001,0.002,0.001,0.007,0.763,0.229,0.074,2.561,0.014,0,0.718,0.049,0,0.035,0,0.001,0.011,84.53
32400055,"Egg white omelet, scrambled, or fried, NS as to fat",2502,Eggs and omelets,99,10.18,0.69,0.66,0,5.86,1.619,2.094,1.741,4,23,24,0,11,0,0,0,0.003,0.39,0.089,0.041,0,3,3,3,1.3,0.07,0,0,0,0.66,0,5.3,7,15,10,0.08,0.03,0.021,18.7,153,285,0,0,0,0.063,0.039,0.023,0.05,0.053,0.147,0.832,0.367,0.031,2.044,0.017,0,1.536,0.205,0,0,0,0,0,82.35
32400060,"Egg white omelet, scrambled, or fried, made with margarine",2502,Eggs and omelets,86,10.17,0.73,0.66,0,4.4,0.839,1.581,1.692,0,50,53,0,40,0,0,0,0.004,0.391,0.089,0.188,0,3,3,3,1.5,0.07,0,0,0.2,1.18,0,6.5,8,15,10,0.08,0.03,0.021,18.6,154,308,0,0,0,0.001,0,0,0.004,0.01,0.009,0.449,0.333,0.003,1.564,0.012,0,1.524,0.166,0,0,0,0,0,83.72
32400065,"Egg white omelet, scrambled, or fried, made with oil",2502,Eggs and omelets,106,10.16,0.68,0.66,0,6.68,0.892,2.732,2.687,0,0,0,0,0,0,0,0,0.003,0.389,0.088,0.004,0,3,3,3,0.8,0.07,0,0,0,0.76,0,7.7,7,14,10,0.08,0.03,0.021,18.6,152,263,0,0,0,0,0,0,0,0,0,0.636,0.209,0.023,2.68,0.026,0,2.356,0.331,0,0,0,0,0,81.61
32400070,"Egg white omelet, scrambled, or fried, made with butter",2502,Eggs and omelets,95,10.21,0.68,0.67,0,5.45,3.351,1.371,0.199,14,44,45,0,10,0,0,0,0.003,0.391,0.091,0.005,0,3,3,3,2,0.08,0,0,0,0.15,0,0.5,8,16,10,0.08,0.03,0.021,18.7,153,305,0,0,0,0.21,0.131,0.078,0.165,0.169,0.485,1.415,0.652,0.063,1.302,0.007,0,0.178,0.021,0,0,0,0,0,82.67
32400075,"Egg white omelet, scrambled, or fried, made with cooking spray",2502,Eggs and omelets,59,10.76,0.92,0.7,0,0.94,0.05,0.492,0.219,0,0,0,0,0,0,0,0,0.003,0.412,0.098,0.005,0,3,3,3,0.9,0.08,0,0,0,0,0,0,7,15,11,0.08,0.03,0.023,19.7,161,279,0,0,0,0,0,0,0,0,0,0.033,0.016,0.002,0.48,0.01,0,0.148,0.071,0,0,0,0,0,86.45
32400078,"Egg white omelet, scrambled, or fried, NS as to fat type",2502,Eggs and omelets,99,10.18,0.69,0.66,0,5.86,1.619,2.094,1.741,4,23,24,0,11,0,0,0,0.003,0.39,0.089,0.041,0,3,3,3,1.3,0.07,0,0,0,0.66,0,5.3,7,15,10,0.08,0.03,0.021,18.7,153,285,0,0,0,0.063,0.039,0.023,0.05,0.053,0.147,0.832,0.367,0.031,2.044,0.017,0,1.536,0.205,0,0,0,0,0,82.35
32400080,"Egg white omelet, scrambled, or fried, no added fat",2502,Eggs and omelets,52,10.87,0.73,0.71,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0.003,0.416,0.094,0.005,0,3,3,3,0.9,0.07,0,0,0,0,0,0,7,15,11,0.08,0.03,0.023,19.9,163,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.31
32400100,"Egg white, omelet, scrambled, or fried, with cheese",2502,Eggs and omelets,131,11.48,1.14,0.87,0,8.69,3.455,2.699,1.663,15,52,54,0,20,1,0,2,0.006,0.385,0.09,0.045,0,4,4,4,4.2,0.24,0,0,0.3,0.67,0,4.9,124,87,13,0.13,0.4,0.023,19.1,152,379,0,0,0,0.129,0.092,0.058,0.132,0.144,0.459,1.659,0.681,0.087,2.585,0.028,0,1.464,0.195,0,0.005,0.001,0.002,0,77.24
32400200,"Egg white, omelet, scrambled, or fried, with meat",2502,Eggs and omelets,118,11.48,0.8,0.69,0,7.33,2.134,2.762,1.927,13,22,23,0,10,0,0,0,0.042,0.37,0.902,0.081,0,3,3,3,10.3,0.16,0,0,0.2,0.65,0,4.7,8,43,12,0.21,0.31,0.03,20.1,179,385,0,0,0,0.056,0.035,0.021,0.045,0.047,0.155,1.182,0.542,0.075,2.645,0.036,0.001,1.697,0.194,0,0.012,0,0.002,0,79.13
32400300,"Egg white, omelet, scrambled, or fried, with vegetables",2502,Eggs and omelets,90,9.29,1.27,0.73,0.3,5.19,1.43,1.839,1.547,4,20,67,1,557,0,0,1198,0.012,0.363,0.164,0.061,0,19,19,19,3.6,0.06,0,4,0,0.8,0,55.4,18,20,18,0.36,0.09,0.034,16.5,200,258,0,0,0,0.056,0.035,0.02,0.044,0.046,0.13,0.738,0.323,0.028,1.794,0.015,0,1.352,0.195,0,0,0,0,0,83.24
32400400,"Egg white, omelet, scrambled, or fried, with cheese and meat",2502,Eggs and omelets,140,12.18,1.17,0.87,0,9.38,3.634,3.064,1.783,19,49,51,0,19,1,0,1,0.029,0.373,0.591,0.069,0,4,4,4,9.6,0.28,0,0,0.3,0.66,0,4.6,116,99,13,0.21,0.55,0.028,20,168,434,0,0,0,0.119,0.085,0.053,0.122,0.134,0.44,1.812,0.765,0.11,2.915,0.038,0,1.568,0.19,0,0.012,0.001,0.003,0,75.64
32400500,"Egg white, omelet, scrambled, or fried, with cheese and vegetables",2502,Eggs and omelets,120,10.55,1.6,0.91,0.3,7.78,3.086,2.405,1.498,13,47,89,1,506,1,0,1069,0.013,0.362,0.157,0.062,0,18,18,18,5.9,0.22,0,3.5,0.2,0.8,0,49.6,121,83,19,0.38,0.42,0.034,17.2,194,346,0,0,0,0.115,0.082,0.051,0.117,0.129,0.409,1.485,0.607,0.078,2.304,0.025,0,1.307,0.187,0,0.004,0.001,0.002,0,78.59
32400600,"Egg white, omelet, scrambled, or fried, with meat and vegetables",2502,Eggs and omelets,103,10.16,1.29,0.75,0.3,6.14,1.762,2.27,1.677,9,20,63,1,515,0,0,1108,0.035,0.353,0.659,0.084,0,17,17,17,9,0.12,0,3.7,0.1,0.79,0,51.3,18,37,18,0.42,0.26,0.038,17.6,212,322,0,0,0,0.051,0.032,0.019,0.041,0.043,0.136,0.961,0.434,0.055,2.184,0.027,0,1.465,0.189,0,0.008,0,0.001,0,81.19
32400700,"Egg white, omelet, scrambled, or fried, with cheese, meat, and vegetables",2502,Eggs and omelets,134,11.66,1.41,0.89,0.1,8.87,3.431,2.891,1.691,18,47,69,0,272,1,0,558,0.032,0.362,0.597,0.077,0,11,11,11,10.1,0.27,0,1.9,0.3,0.73,0,27.9,114,96,17,0.33,0.55,0.034,18.9,189,413,0,0,0,0.112,0.08,0.05,0.115,0.127,0.415,1.713,0.722,0.104,2.749,0.036,0,1.48,0.186,0,0.011,0.001,0.003,0,76.44
32401000,Meringues,5804,Pudding,322,7.31,74.24,73.06,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0.002,0.294,0.066,0.003,0,2,2,2,0.6,0.05,0,0,0,0,0,0,5,10,7,0.1,0.03,0.021,13.8,111,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.86
33001010,"Egg substitute, omelet, scrambled, or fried, fat added",2502,Eggs and omelets,95,9.34,1.88,1.86,0,5.7,1.619,2.094,1.741,4,23,34,0,137,0,0,0,0.09,0.343,0.118,0.155,0,11,11,11,2.4,0.26,0,0.4,1.5,2.15,0,5.5,69,68,14,1.85,0.92,0.021,38.5,199,315,0,0,0,0.063,0.039,0.023,0.05,0.053,0.147,0.832,0.367,0.031,2.044,0.017,0,1.536,0.205,0,0,0,0,0,81.82
33001050,"Egg substitute, omelet, scrambled, or fried, no added fat",2502,Eggs and omelets,48,9.97,1.99,1.99,0,0,0,0,0,0,0,11,0,135,0,0,0,0.096,0.366,0.126,0.126,0,12,12,12,2,0.27,0,0.4,1.6,1.58,0,0.2,73,72,15,1.97,0.98,0.022,41.2,212,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.74
33401000,"Egg substitute, omelet, scrambled, or fried, with cheese",2502,Eggs and omelets,128,10.74,2.17,1.92,0,8.55,3.455,2.699,1.663,15,52,63,0,131,1,0,2,0.082,0.344,0.116,0.145,0,12,12,12,5.2,0.4,0,0.3,1.6,1.97,0,5.1,178,134,16,1.68,1.18,0.023,36.6,193,406,0,0,0,0.129,0.092,0.058,0.132,0.144,0.459,1.659,0.681,0.087,2.585,0.028,0,1.464,0.195,0,0.005,0.001,0.002,0,76.77
33401100,"Egg substitute, omelet, scrambled, or fried, with meat",2502,Eggs and omelets,115,10.75,1.84,1.75,0,7.19,2.134,2.762,1.927,13,22,32,0,120,0,0,0,0.118,0.329,0.927,0.18,0,10,10,10,11.2,0.32,0,0.3,1.5,1.95,0,4.9,62,89,15,1.76,1.09,0.029,37.5,220,412,0,0,0,0.056,0.035,0.021,0.045,0.047,0.155,1.182,0.542,0.075,2.645,0.036,0.001,1.697,0.194,0,0.012,0,0.002,0,78.67
33401200,"Egg substitute, omelet, scrambled, or fried, with vegetables",2502,Eggs and omelets,87,8.56,2.31,1.79,0.3,5.05,1.43,1.839,1.547,4,20,76,1,668,0,0,1198,0.088,0.322,0.19,0.16,0,26,26,26,4.5,0.23,0,4.3,1.4,2.1,0,55.6,72,66,21,1.92,0.87,0.033,33.9,241,285,0,0,0,0.056,0.035,0.02,0.044,0.046,0.13,0.738,0.323,0.028,1.794,0.015,0,1.352,0.195,0,0,0,0,0,82.78
33401300,"Egg substitute, omelet, scrambled, or fried, with cheese and meat",2502,Eggs and omelets,137,11.5,2.13,1.85,0,9.25,3.634,3.064,1.783,19,49,59,0,121,1,0,1,0.099,0.335,0.615,0.161,0,11,11,11,10.4,0.43,0,0.3,1.5,1.86,0,4.8,166,142,16,1.64,1.26,0.028,36.1,206,459,0,0,0,0.119,0.085,0.053,0.122,0.134,0.44,1.812,0.765,0.11,2.915,0.038,0,1.568,0.19,0,0.012,0.001,0.003,0,75.21
33401400,"Egg substitute, omelet, scrambled, or fried, with cheese and vegetables",2502,Eggs and omelets,117,9.89,2.52,1.85,0.3,7.66,3.086,2.405,1.498,13,47,97,1,604,1,0,1069,0.081,0.325,0.18,0.151,0,25,25,25,6.8,0.36,0,3.8,1.4,1.95,0,49.8,169,125,22,1.76,1.11,0.034,32.7,230,370,0,0,0,0.115,0.082,0.051,0.117,0.129,0.409,1.485,0.607,0.078,2.304,0.025,0,1.307,0.187,0,0.004,0.001,0.002,0,78.18
33401500,"Egg substitute, omelet, scrambled, or fried, with meat and vegetables",2502,Eggs and omelets,100,9.48,2.25,1.72,0.3,6.02,1.762,2.27,1.677,9,20,71,1,617,0,0,1108,0.105,0.315,0.683,0.175,0,24,24,24,9.8,0.27,0,4,1.3,1.99,0,51.4,67,80,21,1.86,0.98,0.037,33.7,250,347,0,0,0,0.051,0.032,0.019,0.041,0.043,0.136,0.961,0.434,0.055,2.184,0.027,0,1.465,0.189,0,0.008,0,0.001,0,80.76
33401600,"Egg substitute, omelet, scrambled, or fried, with cheese, meat, and vegetables",2502,Eggs and omelets,131,11.01,2.32,1.81,0.1,8.75,3.431,2.891,1.691,18,47,77,0,369,1,0,558,0.098,0.326,0.619,0.163,0,18,18,18,10.9,0.41,0,2.1,1.4,1.86,0,28.1,161,137,19,1.68,1.22,0.033,34.1,225,437,0,0,0,0.112,0.08,0.05,0.115,0.127,0.415,1.713,0.722,0.104,2.749,0.036,0,1.48,0.186,0,0.011,0.001,0.003,0,76.03
