"data.date","data.owned or leased","data.parking spaces","data.status","data.type","location.congressional district","location.id","location.region id","data.disabilities.ADA Accessible","data.disabilities.ansi usable","data.history.status","data.history.type","location.address.city","location.address.county","location.address.line 1","location.address.line 2","location.address.state","location.address.zip"
"0","LEASED","3","ACTIVE","BUILDING","6","MD0752","11","Yes","21268","Not Evaluated","Field Not In Use","GAITHERSBURG","MONTGOMERY","209 PERRY PARKWAY","SUITE 5","MD","208772143"
"0","LEASED","12","ACTIVE","BUILDING","8","MD0754","11","Yes","44883","Not Evaluated","Field Not In Use","ROCKVILLE","MONTGOMERY","801 THOMPSON AVE"," ","MD","208521627"
"0","LEASED","0","ACTIVE","BUILDING","4","MD0755","11","Yes","39045","Not Evaluated","Field Not In Use","UPPER MARLBORO","PRINCE GEORGE'S","1440 MCCORMICK DRIVE"," ","MD","207745313"
"0","LEASED","0","ACTIVE","BUILDING","6","MD0757","11","Yes","69625","Not Evaluated","Field Not In Use","DERWOOD","MONTGOMERY","7519 STANDISH PL"," ","MD","208552792"
"0","OWNED","0","ACTIVE","BUILDING","6","MD0758","11","Yes","0","Not Evaluated","Field Not In Use","BELTSVILLE","PRINCE GEORGE'S","TO BE DETERMINED","AMMENDALE ROAD","MD","208790000"
"0","LEASED","0","ACTIVE","BUILDING","5","MD0759","11","Yes","116987","Not Evaluated","Field Not In Use","BELTSVILLE","PRINCE GEORGE'S","6351 AMMENDALE RD"," ","MD","207051249"
"0","LEASED","312","ACTIVE","BUILDING","3","MD0760","11","Yes","59891","Not Evaluated","Field Not In Use","SILVER SPRING","MONTGOMERY","11800 TECH ROAD","SILVER SPRING,MD  20904","MD","209041987"
"15-Oct-03","OWNED","0","ACTIVE","BUILDING","8","MD0765","11","Will Conform","78113","Not Evaluated","Field Not In Use","SILVER SPRING","MONTGOMERY","10903 NEW HAMPSHIRE AVE"," ","MD","209030001"
"0","LEASED","0","ACTIVE","BUILDING","4","MD0766","11","Yes","171099","Not Evaluated","Field Not In Use","HYATTSVILLE","PRINCE GEORGE'S","3311 TOLEDO ROAD"," ","MD","207822064"
"1-Apr-06","OWNED","614","ACTIVE","BUILDING","4","MD0767","11","Yes","160958","Not Evaluated","Field Not In Use","SUITLAND","PRINCE GEORGE'S","4231 SUITLAND RD"," ","MD","207462042"
"0","LEASED","0","ACTIVE","BUILDING","4","MD0768","11","Yes","265000","Not Evaluated","Field Not In Use","LANDOVER","PRINCE GEORGE'S","3201 PENNSY DRIVE"," ","MD","207851603"
"0","LEASED","0","ACTIVE","BUILDING","8","MD0774","11","No","101057","Not Evaluated","Field Not In Use","ROCKVILLE","MONTGOMERY","1101 WOOTTON PKY"," ","MD","208521058"
"0","LEASED","7","ACTIVE","BUILDING","8","MD0776","11","Yes","125222","Not Evaluated","Field Not In Use","ROCKVILLE","MONTGOMERY","540 GAITHER RD"," ","MD","208506649"
"0","LEASED","0","ACTIVE","BUILDING","4","MD0777","11","Will Conform","0","Not Evaluated","Field Not In Use","SUITLAND","PRINCE GEORGE'S","6110 ALLENTOWN RD."," ","MD","207464552"
"7-Aug-06","OWNED","2210","ACTIVE","BUILDING","4","MD0778","11","Will Conform","645554","Not Evaluated","Field Not In Use","SUITLAND","PRINCE GEORGE'S","4600 SILVER HILL RD"," ","MD","207462402"
"0","LEASED","60","ACTIVE","BUILDING","5","MD0779","11","Will Conform","75276","Not Evaluated","Field Not In Use","BELTSVILLE","PRINCE GEORGE'S","5901 AMMENDALE ROAD","SUITES A,B,AND C","MD","207051202"
"1-Sep-03","OWNED","11","ACTIVE","BUILDING","4","MD0781","11","Yes","5684","Not Evaluated","Field Not In Use","SUITLAND","PRINCE GEORGE'S","4303 SUITLAND ROAD"," ","MD","207464704"
"0","LEASED","159","ACTIVE","BUILDING","5","MD0782","11","Will Conform","36619","Not Evaluated","Field Not In Use","GREENBELT","PRINCE GEORGE'S","9200 EDMONSTON ROAD"," ","MD","207701506"
"0","LEASED","700","ACTIVE","BUILDING","5","MD0784","11","Will Conform","226000","Not Evaluated","Field Not In Use","RIVERDALE","PRINCE GEORGE'S","5830 UNIVERSITY RESEARCH COURT"," ","MD","207370000"
"0","LEASED","0","ACTIVE","BUILDING","8","MD0785","11","Will Conform","0","Not Evaluated","Field Not In Use","ROCKVILLE","MONTGOMERY","315 N WASHINGTON ST"," ","MD","208501705"
"0","LEASED","9","ACTIVE","BUILDING","8","MD0786","11","Will Conform","53957","Not Evaluated","Field Not In Use","ROCKVILLE","MONTGOMERY","11919 ROCKVILLE PIKE"," ","MD","208522712"
"0","LEASED","0","ACTIVE","BUILDING","4","MD0789","11","Will Conform","3106","Not Evaluated","Field Not In Use","HYATTSVILLE","PRINCE GEORGE'S","3361 75TH AVE"," ","MD","207851510"
"0","LEASED","170","ACTIVE","BUILDING","5","MD0792","11","Will Conform","70785","Not Evaluated","Field Not In Use","COLLEGE PARK","PRINCE GEORGE'S","4300 River Road"," ","MD","207403835"
"0","LEASED","15","ACTIVE","BUILDING","5","MD0793","11","Will Conform","5000","Not Evaluated","Field Not In Use","LANHAM","PRINCE GEORGE'S","10210 GREENBELT ROAD"," ","MD","207062218"
"0","LEASED","0","ACTIVE","BUILDING","5","MD0795","11","Will Conform","9992","Not Evaluated","Field Not In Use","BELTSVILLE","PRINCE GEORGE'S","5901 AMMENDALE ROAD","BUILDING 3","MD","207051266"
"1-May-91","OWNED","0","ACTIVE","BUILDING","8","MD0796","11","Will Conform","1454","Not Evaluated","Field Not In Use","SILVER SPRING","MONTGOMERY","10903 NEW HAMPSHIRE AVE"," ","MD","209030001"
"0","LEASED","0","ACTIVE","BUILDING","4","MD0797","11","Will Conform","60138","Not Evaluated","Field Not In Use","LANDOVER","PRINCE GEORGE'S","6340 COLUMBIA PARK ROAD"," ","MD","207853215"
"1-Jan-70","OWNED","0","ACTIVE","LAND","8","MD0798","11","Will Conform","0","Not Evaluated","Field Not In Use","ROCKVILLE","MONTGOMERY","5450 MARINELLI ROAD","BEHIND WHITE FLINT NORTH ONE","MD","208522536"
"0","LEASED","20","ACTIVE","BUILDING","5","MD0799","11","Will Conform","72627","Not Evaluated","Field Not In Use","BRANDYWINE","PRINCE GEORGE'S","7900 CEDARVILLE RD"," ","MD","206133018"
"0","LEASED","0","ACTIVE","BUILDING","5","MD0800","11","Will Conform","136510","Not Evaluated","Field Not In Use","LANHAM","PRINCE GEORGE'S","GOOD LUCK ROAD"," ","MD","207063707"
"0","LEASED","8","ACTIVE","BUILDING","8","MD0802","11","Will Conform","213932","Not Evaluated","Field Not In Use","ROCKVILLE","MONTGOMERY","1 CHOKE CHERRY ROAD"," ","MD","208504030"
"0","LEASED","0","ACTIVE","BUILDING","4","MD0803","11","Will Conform","91525","Not Evaluated","Field Not In Use","HYATTSVILLE","PRINCE GEORGE'S","7100 OLD LANDOVER RD"," ","MD","207851506"
"1-Apr-05","OWNED","0","ACTIVE","BUILDING","8","MD0804","11","Will Conform","251934","Not Evaluated","Field Not In Use","SILVER SPRING","MONTGOMERY","10903 NEW HAMPSHIRE AVE"," ","MD","209030001"
"0","LEASED","0","ACTIVE","BUILDING","8","MD0805","11","Will Conform","13011","Not Evaluated","Field Not In Use","BETHESDA","MONTGOMERY","4550 MONTGOMERY AVENUE"," ","MD","208143304"
"0","LEASED","84","ACTIVE","BUILDING","4","MD0806","11","Will Conform","24547","Not Evaluated","Field Not In Use","LANDOVER","PRINCE GEORGE'S","811,841,843,845 BRIGHTSEAT ROAD"," ","MD","207854740"
"1-Jan-04","OWNED","0","ACTIVE","STRUCTURE","8","MD0810","11","Will Conform","0","Not Evaluated","Field Not In Use","SILVER SPRING","MONTGOMERY","10903 NEW HAMPSHIRE AVE"," ","MD","209031058"
"1-Oct-05","OWNED","100","ACTIVE","BUILDING","8","MD0811","11","Will Conform","82272","Not Evaluated","Field Not In Use","SILVER SPRING","MONTGOMERY","10903 NEW HAMPSHIRE AVE,BLDG 2"," ","MD","209930000"
"1-May-07","OWNED","0","ACTIVE","BUILDING","8","MD0816","11","Will Conform","83318","Not Evaluated","Field Not In Use","SILVER SPRING","MONTGOMERY","10903 NEW HAMPSHIRE AVE,BLDG 62"," ","MD","209930000"
"1-May-09","OWNED","0","ACTIVE","BUILDING","8","MD0817","11","Yes","294765","Not Evaluated","Field Not In Use","SILVER SPRING","MONTGOMERY","10903 NEW HAMPSHIRE AVE,BLDG 66"," ","MD","209930000"
"1-May-09","OWNED","823","ACTIVE","STRUCTURE","8","MD0818","11","Will Conform","0","Not Evaluated","Field Not In Use","SILVER SPRING","MONTGOMERY","10903 NEW HAMPSHIRE AVE"," ","MD","209031046"
"1-Aug-10","OWNED","0","ACTIVE","LAND","8","MD0819","11","Will Conform","0","Not Evaluated","Field Not In Use","SILVER SPRING","MONTGOMERY","10951 NEW HAMPSHIRE AVE."," ","MD","209930000"
"1-Mar-08","OWNED","0","ACTIVE","BUILDING","8","MD0821","11","Will Conform","161144","Not Evaluated","Field Not In Use","SILVER SPRING","MONTGOMERY","10903 NEW HAMPSHIRE AVE"," ","MD","209030001"
"1-Nov-09","OWNED","0","ACTIVE","BUILDING","8","MD0822","11","Yes","75125","Not Evaluated","Field Not In Use","SILVER SPRING","MONTGOMERY","10903 NEW HAMPSHIRE AVE"," ","MD","209030001"
"30-Nov-08","OWNED","0","ACTIVE","BUILDING","8","MD0823","11","Will Conform","60395","Not Evaluated","Field Not In Use","SILVER SPRING","MONTGOMERY","10903 NEW HAMPSHIRE AVE,BLDG 1"," ","MD","209930000"
"1-Aug-10","OWNED","0","ACTIVE","BUILDING","8","MD0825","11","Will Conform","178950","Not Evaluated","Field Not In Use","SILVER SPRING","MONTGOMERY","10903 NEW HAMPSHIRE AVE,BLDG 71","BLDG 71","MD","209030001"
"1-Aug-10","OWNED","0","ACTIVE","BUILDING","8","MD0826","11","Will Conform","161537","Not Evaluated","Field Not In Use","SILVER SPRING","MONTGOMERY","10903 NEW HAMPSHIRE AVENUE,BLDG 52"," ","MD","209930000"
"1-Aug-10","OWNED","0","ACTIVE","BUILDING","8","MD0827","11","Will Conform","93832","Not Evaluated","Field Not In Use","SILVER SPRING","MONTGOMERY","10903 NEW HAMPSHIRE AVENUE,BLDG 72"," ","MD","209930000"
"0","LEASED","6","ACTIVE","BUILDING","8","MD1248","11","Yes","27775","Not Evaluated","Field Not In Use","ROCKVILLE","MONTGOMERY","6010 EXECUTIVE BLVD"," ","MD","208523809"
"1-Jan-69","LEASED","30","ACTIVE","BUILDING","4","MD1301","11","Will Conform","296889","Not Evaluated","Field Not In Use","HYATTSVILLE","PRINCE GEORGE'S","3700 E WEST HWY"," ","MD","207822015"
"1-Jan-68","LEASED","20","ACTIVE","BUILDING","8","MD1324","11","Will Conform","823931","Not Evaluated","Field Not In Use","ROCKVILLE","MONTGOMERY","5600 FISHERS LN"," ","MD","208521750"
"1-Jan-70","LEASED","8","ACTIVE","BUILDING","4","MD1361","11","Will Conform","31997","Not Evaluated","Field Not In Use","HYATTSVILLE","PRINCE GEORGE'S","6525 BELCREST RD"," ","MD","207822003"
"0","LEASED","0","ACTIVE","BUILDING","8","MD1383","11","Will Conform","78013","Not Evaluated","Field Not In Use","ROCKVILLE","MONTGOMERY","12100 PARKLAWN DR"," ","MD","208521708"
"1-Jan-72","LEASED","0","ACTIVE","BUILDING","6","MD1389","11","Will Conform","42976","Not Evaluated","Field Not In Use","GERMANTOWN","MONTGOMERY","20020 CENTURY BLVD"," ","MD","208741178"
"1-Jan-72","LEASED","2","ACTIVE","BUILDING","8","MD1392","11","Will Conform","16216","Not Evaluated","Field Not In Use","ROCKVILLE","MONTGOMERY","11400 ROCKVILLE PIKE"," ","MD","208523004"
"1-Jan-74","LEASED","10","ACTIVE","BUILDING","8","MD1428","11","Will Conform","78378","Not Evaluated","Field Not In Use","ROCKVILLE","MONTGOMERY","12420 PARKLAWN DR"," ","MD","208521740"
"0","OWNED","0","ACTIVE","BUILDING","8","MD1545","11","Will Conform","0","Not Evaluated","Field Not In Use","BETHESDA","MONTGOMERY","9000 ROCKVILLE PK"," ","MD","208920002"
"0","OWNED","0","ACTIVE","BUILDING","8","MD1547","11","Will Conform","0","Not Evaluated","Field Not In Use","BROOKMONT","MONTGOMERY","6500 BROOKS LANE"," ","MD","203150000"
"0","OWNED","0","ACTIVE","BUILDING","98","MD1559","11","Will Conform","0","Not Evaluated","Field Not In Use","SILESIA","PRINCE GEORGE'S","1053 RIVERVIEW DRIVE"," ","MD","200220000"
"0","OWNED","0","ACTIVE","BUILDING","7","MD1585","11","Will Conform","0","Not Evaluated","Field Not In Use","BELTSVILLE","PRINCE GEORGE'S","ROUTE 1"," ","MD","567639998"
"0","OWNED","0","ACTIVE","BUILDING","7","MD1586","11","Will Conform","0","Not Evaluated","Field Not In Use","BELTSVILLE","PRINCE GEORGE'S","W SIDE RT 1 AG FARM"," ","MD","567639998"
"0","OWNED","0","ACTIVE","BUILDING","6","MD1587","11","Will Conform","0","Not Evaluated","Field Not In Use","GAITHERSBURG","MONTGOMERY","QUINCE ORCHARD RD"," ","MD","208781498"
"0","OWNED","0","ACTIVE","LAND","2","MD1610","11","Will Conform","0","Not Evaluated","Field Not In Use","LAUREL","PRINCE GEORGE'S","LAUREL MD"," ","MD","207231562"
"0","LEASED","0","ACTIVE","BUILDING","4","MD1617","11","Will Conform","7066","Not Evaluated","Field Not In Use","DISTRICT HEIGHTS","PRINCE GEORGE'S","8014 CRYDEN WAY"," ","MD","207474512"
"0","OWNED","0","ACTIVE","BUILDING","8","MD1714","11","Will Conform","0","Not Evaluated","Field Not In Use","BETHESDA","MONTGOMERY","9000 ROCKVILLE PK"," ","MD","208920002"
"0","OWNED","0","ACTIVE","BUILDING","8","MD1715","11","Will Conform","0","Not Evaluated","Field Not In Use","BETHESDA","MONTGOMERY","9000 ROCKVILLE PK"," ","MD","208920002"
"0","OWNED","0","ACTIVE","BUILDING","8","MD1716","11","Will Conform","0","Not Evaluated","Field Not In Use","BETHESDA","MONTGOMERY","9000 ROCKVILLE PK"," ","MD","208920002"
"0","OWNED","0","ACTIVE","BUILDING","8","MD1717","11","Will Conform","0","Not Evaluated","Field Not In Use","BETHESDA","MONTGOMERY","9000 ROCKVILLE PK"," ","MD","208920002"
"0","OWNED","0","ACTIVE","BUILDING","8","MD1718","11","Will Conform","0","Not Evaluated","Field Not In Use","BETHESDA","MONTGOMERY","9000 ROCKVILLE PK"," ","MD","208920002"
"0","OWNED","0","ACTIVE","BUILDING","8","MD1719","11","Will Conform","0","Not Evaluated","Field Not In Use","BETHESDA","MONTGOMERY","9000 ROCKVILLE PK"," ","MD","208920002"
"0","OWNED","0","ACTIVE","BUILDING","8","MD1721","11","Will Conform","0","Not Evaluated","Field Not In Use","BETHESDA","MONTGOMERY","9000 ROCKVILLE PK"," ","MD","208920002"
"0","OWNED","0","ACTIVE","BUILDING","8","MD1722","11","Will Conform","0","Not Evaluated","Field Not In Use","BETHESDA","MONTGOMERY","9000 ROCKVILLE PK"," ","MD","208920002"
"0","OWNED","0","ACTIVE","BUILDING","8","MD1723","11","Will Conform","0","Not Evaluated","Field Not In Use","BETHESDA","MONTGOMERY","9000 ROCKVILLE PK"," ","MD","208920002"
"0","OWNED","0","ACTIVE","BUILDING","8","MD1726","11","Will Conform","0","Not Evaluated","Field Not In Use","BETHESDA","MONTGOMERY","9000 ROCKVILLE PK"," ","MD","208920002"
"0","OWNED","0","ACTIVE","BUILDING","8","MD1728","11","Will Conform","0","Not Evaluated","Field Not In Use","BETHESDA","MONTGOMERY","9000 ROCKVILLE PK"," ","MD","208920002"
"0","OWNED","0","ACTIVE","BUILDING","8","MD1729","11","Will Conform","0","Not Evaluated","Field Not In Use","BETHESDA","MONTGOMERY","9000 ROCKVILLE PK"," ","MD","208920002"
"0","OWNED","0","ACTIVE","BUILDING","8","MD1730","11","Will Conform","0","Not Evaluated","Field Not In Use","BETHESDA","MONTGOMERY","9000 ROCKVILLE PK"," ","MD","208920002"
"0","OWNED","0","ACTIVE","BUILDING","8","MD1731","11","Will Conform","0","Not Evaluated","Field Not In Use","BETHESDA","MONTGOMERY","9000 ROCKVILLE PK"," ","MD","208920002"
"0","OWNED","0","ACTIVE","BUILDING","8","MD1732","11","Will Conform","0","Not Evaluated","Field Not In Use","BETHESDA","MONTGOMERY","9000 ROCKVILLE PK"," ","MD","208920002"
"0","OWNED","0","ACTIVE","BUILDING","8","MD1734","11","Will Conform","0","Not Evaluated","Field Not In Use","BETHESDA","MONTGOMERY","9000 ROCKVILLE PK"," ","MD","208920002"
"0","OWNED","0","ACTIVE","BUILDING","8","MD1801","11","Will Conform","0","Not Evaluated","Field Not In Use","BETHESDA","MONTGOMERY","9000 ROCKVILLE PK"," ","MD","208920002"
"0","OWNED","0","ACTIVE","BUILDING","8","MD1802","11","Will Conform","0","Not Evaluated","Field Not In Use","BETHESDA","MONTGOMERY","9000 ROCKVILLE PK"," ","MD","208920002"
"0","LEASED","0","ACTIVE","BUILDING","3","MD1805","11","Yes","64","Not Evaluated","Field Not In Use","SILVER SPRING","MONTGOMERY","15916 NEW HAMPSHIRE AVE"," ","MD","209044001"
"0","LEASED","0","ACTIVE","BUILDING","5","MD1806","11","Will Conform","64","Not Evaluated","Field Not In Use","BOWIE","PRINCE GEORGE'S","1211 PORT ECHO LN"," ","MD","207161843"
"0","LEASED","0","ACTIVE","BUILDING","5","MD1807","11","Will Conform","64","Not Evaluated","Field Not In Use","LAUREL","PRINCE GEORGE'S","8831 SPRINGFIELD RD"," ","MD","207089757"
"0","LEASED","1","ACTIVE","BUILDING","6","MD1808","11","Will Conform","98350","Not Evaluated","Field Not In Use","ROCKVILLE","MONTGOMERY","9800 MEDICAL CENTER DR"," ","MD","208506386"
"1-Apr-12","LEASED","7","ACTIVE","BUILDING","8","MD1810","11","Will Conform","80950","Not Evaluated","Field Not In Use","BETHESDA","MONTGOMERY","10401 FERNWOOD RD"," ","MD","208171101"
"0","LEASED","0","ACTIVE","BUILDING","8","MD1811","11","Will Conform","118646","Not Evaluated","Field Not In Use","ROCKVILLE","MONTGOMERY","2115 EAST JEFFERSON STREET"," ","MD","208524902"
"1-May-08","OWNED","1233","ACTIVE","STRUCTURE","8","MD1813","11","Will Conform","0","Not Evaluated","Field Not In Use","SILVER SPRING","MONTGOMERY","10903 NEW HAMPSHIRE AVE"," ","MD","209031046"
"1-May-09","OWNED","1150","ACTIVE","STRUCTURE","8","MD1815","11","Will Conform","0","Not Evaluated","Field Not In Use","SILVER SPRING","MONTGOMERY","10903 NEW HAMPSHIRE AVE. BLDG 100"," ","MD","209930000"
"0","OWNED","0","ACTIVE","BUILDING","4","MD1818","11","Will Conform","0","Not Evaluated","Field Not In Use","LANDOVER","PRINCE GEORGE'S","1575 CABIN BRANCH DRIVE"," ","MD","207213816"
"0","LEASED","0","ACTIVE","BUILDING","5","MD1819","11","Will Conform","23813","Not Evaluated","Field Not In Use","BELTSVILLE","PRINCE GEORGE'S","12101 INDIAN CREEK CT"," ","MD","207054223"
"0","LEASED","2","ACTIVE","BUILDING","4","MD1821","11","Will Conform","50955","Not Evaluated","Field Not In Use","HYATTSVILLE","PRINCE GEORGE'S","6511 AMERICA BLVD"," ","MD","207822079"
"15-Dec-07","OWNED","2238","ACTIVE","BUILDING","4","MD1822","11","Will Conform","524310","Not Evaluated","Field Not In Use","SUITLAND","PRINCE GEORGE'S","4600 SILVER HILL ROAD"," ","MD","207462402"
"6-Aug-74","LEASED","0","ACTIVE","BUILDING","6","MD1823","11","Yes","10561","Not Evaluated","Field Not In Use","GERMANTOWN","MONTGOMERY","20030 CENTURY BOULEVARD"," ","MD","208741111"
"0","LEASED","26","ACTIVE","BUILDING","8","MD1825","11","Will Conform","9228","Not Evaluated","Field Not In Use","ROCKVILLE","MONTGOMERY","30 WEST GUDE DRIVE"," ","MD","208501175"
"31-Mar-87","LEASED","0","ACTIVE","BUILDING","3","MD1829","11","Yes","0","Not Evaluated","Field Not In Use","SILVER SPRING","MONTGOMERY","10230 NEW HAMPSHIRE AVENUE"," ","MD","209031418"
"1-May-09","OWNED","0","ACTIVE","BUILDING","8","MD1832","11","Will Conform","0","Not Evaluated","Field Not In Use","SILVER SPRING","MONTGOMERY","10705-A CROUCH ROAD"," ","MD","208041048"
"1-May-09","OWNED","0","ACTIVE","BUILDING","8","MD1833","11","Will Conform","0","Not Evaluated","Field Not In Use","SILVER SPRING","MONTGOMERY","10705 CROUCH ROAD"," ","MD","209041048"
"1-Jul-07","LEASED","0","ACTIVE","BUILDING","8","MD1834","11","Yes","64351","Not Evaluated","Field Not In Use","ROCKVILLE","MONTGOMERY","21 CHURCH ST"," ","MD","208504207"
"0","LEASED","23","ACTIVE","BUILDING","5","MD1835","11","Will Conform","8223","Not Evaluated","Field Not In Use","GREENBELT","PRINCE GEORGE'S","7833 WALKER DRIVE"," ","MD","207703211"
"1-Feb-09","LEASED","0","ACTIVE","BUILDING","6","MD1837","11","Yes","15909","Not Evaluated","Field Not In Use","ROCKVILLE","MONTGOMERY","7620 STANDISH PLACE"," ","MD","208552810"
"28-Feb-00","OWNED","0","ACTIVE","BUILDING","4","MD1838","11","Yes","0","Not Evaluated","Field Not In Use","SUITLAND","PRINCE GEORGE'S","4401 SUITLAND ROAD"," ","MD","207460000"
"0","LEASED","0","ACTIVE","STRUCTURE","5","MD1840","11","Will Conform","0","Not Evaluated","Field Not In Use","BRANDYWINE","PRINCE GEORGE'S","2313 KNOTWEED COURT"," ","MD","206034946"
"1-Oct-08","LEASED","0","ACTIVE","BUILDING","8","MD1843","11","Yes","50802","Not Evaluated","Field Not In Use","ROCKVILLE","MONTGOMERY","6011 EXECUTIVE BLVD."," ","MD","208523804"
"1-Nov-10","LEASED","16","ACTIVE","BUILDING","5","MD1844","11","No","4868","Not Evaluated","Field Not In Use","RIVERDALE","PRINCE GEORGE'S","5825 UNIVERSITY RESEARCH COURT"," ","MD","207403823"
"10-Jan-72","LEASED","145","ACTIVE","BUILDING","8","MD1848","11","Yes","61448","Not Evaluated","Field Not In Use","ROCKVILLE","MONTGOMERY","5 RESEARCH PL"," ","MD","208503213"
"10-Sep-65","OWNED","0","ACTIVE","STRUCTURE","4","MD1850","11","Will Conform","0","Not Evaluated","Field Not In Use","SUITLAND","PRINCE GEORGE'S","SUITLAND ROAD & SILVER HILL ROAD"," ","MD","207460000"
"1-Aug-10","OWNED","0","ACTIVE","BUILDING","8","MD1851","11","Will Conform","55374","Not Evaluated","Field Not In Use","SILVER SPRING","MONTGOMERY","10903 NEW HAMPSHIRE AVE,BLDG 21"," ","MD","209930000"
"1-Jun-80","LEASED","0","ACTIVE","BUILDING","4","MD1853","11","Yes","252687","Not Evaluated","Field Not In Use","LANDOVER","PRINCE GEORGE'S","3300 75TH AVENUE"," ","MD","207851501"
"14-Sep-09","LEASED","656","ACTIVE","BUILDING","8","MD1855","11","Yes","321976","Not Evaluated","Field Not In Use","ROCKVILLE","MONTGOMERY","11601 LANDSDOWN STREET"," ","MD","208521823"
